done_bonus,historical,entropy,bonus_factor,counter_changes,is_done_success,reward_distance,counter_done_interations,rewards_sum,representation,reward_experience_bonus,reward_game,experience_bonus,changes_penalty,reward,segments,reward_neighbors,agent,discount_reward,counter_done_max_changes,done_penalty,counter_done,entropy_map,discount_rewards,piece_penalty
10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([74], dtype=int64), array([34], dtype=int64), array([47], dtype=int64), array([47], dtype=int64), array([15], dtype=int64), array([17], dtype=int64), array([27], dtype=int64)]}",2.2516291673878226,5.070925528371099,7,True,-3.76393202250021,0,0.4290859839814104,narrow-puzzle,1.0395826610180208,6.0,1.0102,,1.0290859839814104,[27 34 47 47 15 17],0,,,0,,0,1.0327759189212555,0.7036731317952852,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([28], dtype=int64), array([60], dtype=int64), array([27], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([0], dtype=int64), array([77], dtype=int64), array([41], dtype=int64), array([25], dtype=int64), array([15], dtype=int64), array([47], dtype=int64), array([16], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([12], dtype=int64)]}",2.584962500721156,3.2539568672798427,17,True,0,0,2.38235923976106,narrow-puzzle,8.065375775854571,3.0,1.0104,,7.982359239761056,[47 16 27 36 12 15],0,,,0,,1,1.0378801882134556,5.460071277764165,0
10.0,"{'rewards': [-0.1, -0.1, -0.1, -2.1, -0.1, -2.1, -0.1, -4.1, -4.1, -0.1, -2.1, -0.1, 1.0290859839814104], 'action': [array([3], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([63], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([26], dtype=int64), array([76], dtype=int64)]}",2.2516291673878226,3.721042037676254,13,True,-3.76393202250021,0,-14.170914016018589,narrow-puzzle,1.0399942954116133,3.0,1.0106,,1.0290859839814104,[76 12 36 36  9 26],0,,,0,,2,1.0394554227952602,-7.76378643430661,0
50.0,"{'rewards': [-0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, 7.982359239761056], 'action': [array([14], dtype=int64), array([14], dtype=int64), array([0], dtype=int64), array([12], dtype=int64), array([34], dtype=int64), array([28], dtype=int64), array([41], dtype=int64), array([27], dtype=int64), array([60], dtype=int64), array([47], dtype=int64), array([28], dtype=int64), array([26], dtype=int64), array([28], dtype=int64), array([34], dtype=int64), array([27], dtype=int64), array([47], dtype=int64), array([6], dtype=int64), array([41], dtype=int64), array([36], dtype=int64), array([0], dtype=int64), array([41], dtype=int64), array([17], dtype=int64), array([4], dtype=int64), array([14], dtype=int64), array([55], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([54], dtype=int64), array([27], dtype=int64)]}",2.584962500721156,1.0,30,True,0,0,-10.91764076023895,narrow-puzzle,8.068568719550475,3.0,1.0108,,7.982359239761056,[55 15  4 12 54 27],0,,,0,,3,1.0517831350700257,-0.9960221322678243,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, 7.982359239761056], 'action': [array([0], dtype=int64), array([27], dtype=int64), array([12], dtype=int64), array([26], dtype=int64), array([47], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([62], dtype=int64)]}",2.584962500721156,4.47213595499958,9,True,0,0,3.1823592397610563,narrow-puzzle,8.070165191398427,3.0,1.011,,7.982359239761056,[ 4 12 62 26 47 15],0,,,0,,4,1.0363965603410883,3.8460300167133252,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, 7.982359239761056], 'action': [array([60], dtype=int64), array([34], dtype=int64), array([28], dtype=int64), array([57], dtype=int64), array([62], dtype=int64), array([77], dtype=int64), array([22], dtype=int64), array([28], dtype=int64), array([6], dtype=int64), array([14], dtype=int64), array([47], dtype=int64)]}",2.584962500721156,4.0451991747794525,11,True,0,0,2.982359239761057,narrow-puzzle,8.071761663246381,4.0,1.0112,,7.982359239761056,[22 28  6 14 47 77],0,,,0,,5,1.0498166196580656,4.300398984472483,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -4.1, -0.1, -0.1, 7.982359239761056], 'action': [array([27], dtype=int64), array([52], dtype=int64), array([3], dtype=int64), array([27], dtype=int64), array([57], dtype=int64), array([35], dtype=int64), array([0], dtype=int64)]}",2.584962500721156,5.070925528371099,7,True,0,0,3.3823592397610573,narrow-puzzle,8.073358135094333,3.0,1.0114,,7.982359239761056,[ 0 52  3 27 57 35],0,,,0,,6,1.0467569586826355,5.200133696638446,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([74], dtype=int64), array([36], dtype=int64), array([47], dtype=int64), array([26], dtype=int64), array([14], dtype=int64), array([41], dtype=int64), array([3], dtype=int64), array([49], dtype=int64)]}",2.584962500721156,4.743416490252569,8,True,0,0,7.282359239761056,narrow-puzzle,8.074954606942285,3.0,1.0116,,7.982359239761056,[ 3 49 47 26 14 41],0,,,0,,7,1.0333731486085653,7.365408224683186,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([27], dtype=int64), array([34], dtype=int64), array([25], dtype=int64), array([74], dtype=int64), array([52], dtype=int64), array([27], dtype=int64), array([54], dtype=int64), array([28], dtype=int64), array([3], dtype=int64), array([47], dtype=int64), array([0], dtype=int64), array([17], dtype=int64)]}",2.584962500721156,3.8729833462074175,12,True,0,0,6.8823592397610565,narrow-puzzle,8.076551078790237,3.0,1.0118,,7.982359239761056,[54 28  3 47  0 17],0,,,0,,8,1.0460646018257969,7.025567098934171,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([3], dtype=int64), array([60], dtype=int64), array([31], dtype=int64), array([41], dtype=int64), array([17], dtype=int64), array([27], dtype=int64), array([30], dtype=int64), array([14], dtype=int64), array([17], dtype=int64), array([36], dtype=int64), array([76], dtype=int64), array([28], dtype=int64), array([12], dtype=int64)]}",2.584962500721156,3.721042037676254,13,True,0,0,4.782359239761056,narrow-puzzle,8.078147550638189,6.0,1.012,,7.982359239761056,[12 14 17 36 76 28],0,,,0,,9,1.0546499525537512,5.61150352860209,0
10.0,"{'rewards': [-0.1, -0.1, -4.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([25], dtype=int64), array([3], dtype=int64), array([3], dtype=int64), array([51], dtype=int64), array([4], dtype=int64), array([28], dtype=int64), array([60], dtype=int64)]}",2.2516291673878226,5.070925528371099,7,True,-5.0,0,-3.5709140160185884,narrow-puzzle,1.0416408329859836,3.0,1.0122,,1.0290859839814104,[60  3  3 51  4 28],0,,,0,,10,1.0492582254437761,-0.9935268682047145,0
