#{"t_start": 1682734776.909117, "env_id": null}
r,l,t
-18.0,180,11.027005
6.544661,21,12.531878
-1.3,24,14.226424
-1.5,26,16.060681
-0.5,16,17.221964
-2.555339,112,24.237723
-18.0,180,35.253789
-6.855339,155,44.884146
6.344661,23,46.499115
-5.5,66,50.665142
-5.8,69,55.040302
-2.6,37,57.444178
0.244661,84,62.639747
-4.5,56,66.231916
-5.155339,138,74.700825
-2.9,40,77.397262
1.244661,74,82.009337
-16.7,178,93.068555
-2.455339,111,99.982366
-8.455339,171,110.480141
6.344661,23,112.08812
-2.8,39,114.699074
1.944661,67,118.911615
6.144661,25,120.646091
-0.6,17,121.944915
4.844661,38,124.461919
0.944661,77,129.315122
-10.9,120,136.709
2.244661,64,140.814435
-0.455339,91,146.598504
-1.6,27,148.435771
2.544661,61,152.361502
4.544661,41,155.087922
7.444661,12,156.051552
1.244661,74,160.829317
-2.755339,114,167.893124
-1.9,30,169.925101
-2.455339,111,176.852838
2.144661,65,180.980413
0.944661,77,185.802917
-5.6,67,190.10458
-2.255339,109,196.93977
0.844661,78,201.853281
-4.655339,133,210.223717
-1.955339,106,216.823013
-11.7,128,224.704885
-0.855339,95,230.674291
-1.0,21,232.167629
-0.155339,88,237.687438
-18.0,180,248.519744
7.344661,13,249.560467
-0.9,20,250.958748
-2.2,33,253.142068
2.144661,65,257.212592
-18.0,180,268.21836
0.2,9,269.047421
-6.4,75,273.753559
-18.0,180,284.699433
1.944661,67,288.919575
-5.0,61,292.809958
2.144661,65,296.942065
-1.9,30,298.925159
7.544661,11,299.800749
7.544661,11,300.679093
-3.655339,123,308.260733
-4.7,58,311.950541
1.144661,75,316.6619
6.744661,19,318.015468
-2.655339,113,325.126624
-18.0,180,336.186203
-18.0,180,347.069478
2.144661,65,351.222035
-0.3,14,352.29713
-3.1,42,355.072908
-5.855339,145,363.904778
6.144661,25,365.591945
-18.0,180,376.529713
-18.0,180,387.724881
-3.055339,117,395.053127
7.344661,13,396.077101
5.144661,35,398.396167
4.844661,38,400.898242
6.444661,22,402.432952
-0.3,14,403.486817
5.244661,34,405.792793
7.344661,13,406.797734
0.2,9,407.567342
-18.0,180,418.587431
-7.855339,165,428.683297
6.944661,17,429.954138
6.444661,22,431.51669
0.044661,86,436.914193
-5.155339,138,445.493245
7.544661,11,446.415604
3.944661,47,449.552372
-18.0,180,460.476176
6.544661,21,461.980082
-7.0,81,467.148738
3.044661,56,470.739065
-0.6,17,471.99553
-9.7,108,478.677978
-18.0,180,489.639938
0.744661,79,494.587803
