historical,done_penalty,bonus_factor,counter_done_max_changes,segments,rewards_sum,entropy_map,reward_game,agent,entropy,reward,is_done_success,changes_penalty,representation,counter_done_interations,discount_reward,done_bonus,reward_experience_bonus,discount_rewards,piece_penalty,experience_bonus,counter_changes,counter_done
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([3], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([15], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([14], dtype=int64), array([3], dtype=int64), array([28], dtype=int64)]}",,1.5275252316519468,6,[28 36 69 15 12 12 14  3],1.9500000000000002,1.0314136431896277,3.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,2.80225,2.2517232731508723,0,1.019,9,44
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([36], dtype=int64), array([19], dtype=int64), array([15], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([3], dtype=int64), array([9], dtype=int64)]}",,1.620185174601965,6,[36 19 15 27  9  3  3  9],1.8,1.0285980859075372,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.548,2.071141495637484,0,1.0192,8,45
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([57], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([63], dtype=int64), array([9], dtype=int64), array([76], dtype=int64), array([41], dtype=int64), array([69], dtype=int64), array([0], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([47], dtype=int64), array([27], dtype=int64)]}",,1.224744871391589,6,[ 0  9 36 12 36 47 27 69],1.3499999999999999,1.0303853084224066,3.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,2.80335,1.8950398554904744,0,1.0194,14,46
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([69], dtype=int64), array([69], dtype=int64), array([69], dtype=int64), array([60], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([63], dtype=int64), array([12], dtype=int64), array([26], dtype=int64), array([0], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([15], dtype=int64), array([36], dtype=int64), array([75], dtype=int64), array([17], dtype=int64), array([12], dtype=int64)]}",,1.1114378604524227,6,[12  0  9 28 15 36 75 17],1.3999999999999997,1.0432400081016662,6.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.0588,2.0102263882879434,0,1.0196,17,47
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([12], dtype=int64), array([55], dtype=int64), array([12], dtype=int64), array([57], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([0], dtype=int64), array([69], dtype=int64), array([15], dtype=int64), array([23], dtype=int64), array([12], dtype=int64), array([28], dtype=int64)]}",,1.381698559415515,6,[15 23 12 28 12 12  0 69],1.3056390622295664,1.04341039959807,7.0,,2.4056390622295662,2.4056390622295662,True,,narrow-puzzle,0,,0.0,2.453270715661712,1.7455689458217485,0,1.0198,11,48
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([9], dtype=int64), array([27], dtype=int64), array([60], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([3], dtype=int64)]}",,1.5275252316519468,6,[ 9  3 60 36 36  4 12 28],1.85,1.0314136431896277,3.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,2.805,2.191285436377427,0,1.02,9,49
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([9], dtype=int64), array([14], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([35], dtype=int64), array([76], dtype=int64), array([28], dtype=int64)]}",,1.5275252316519468,6,[28 14  9  3  9 12 35 76],1.9500000000000002,1.0311971924185719,3.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,2.80555,2.2517232731508723,0,1.0202,9,50
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.25], 'action': [array([12], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([3], dtype=int64), array([55], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([69], dtype=int64), array([36], dtype=int64), array([3], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([27], dtype=int64)]}",,1.1114378604524227,7,[27  9 69 36  3 36 69  9],0.6499999999999997,1.042852704511711,3.0,,2.25,2.25,True,,narrow-puzzle,0,,0.0,2.2959,1.317328712040562,0,1.0204,17,51
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([28], dtype=int64), array([12], dtype=int64), array([0], dtype=int64), array([49], dtype=int64), array([3], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([9], dtype=int64)]}",,1.620185174601965,7,[28 12  0 49  3 69  9  9],2.05,1.0424033449693637,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,2.80665,2.312564325550234,0,1.0206,8,52
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.0], 'action': [array([36], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([73], dtype=int64), array([3], dtype=int64), array([12], dtype=int64), array([3], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([26], dtype=int64), array([75], dtype=int64)]}",,1.1114378604524227,7,[36 36 26 75  3 12 36 36],0.09999999999999942,1.0316223430027769,3.0,,2.0,2.0,True,,narrow-puzzle,0,,0.0,2.0416,0.9255837441661473,0,1.0208,17,53
