#{"t_start": 1668828189.33052, "env_id": null}
r,l,t
-6.3,63,3.058487
-6.3,63,6.071596
5.944661,27,7.555936
-6.1,61,10.478273
-6.1,61,13.439252
-6.3,63,16.412889
-6.2,62,19.432987
-6.2,62,22.421912
6.144661,25,23.823264
-6.1,61,26.784189
5.844661,28,28.321157
7.144661,15,29.286599
-6.2,62,32.246299
-6.2,62,35.196388
-2.4,35,37.026925
-6.2,62,40.022072
-6.1,61,42.97542
-6.1,61,45.890275
-6.2,62,48.85778
-6.2,62,51.825971
-6.2,62,54.799629
0.1,10,55.518672
2.944661,57,58.405897
-6.3,63,61.461518
-6.3,63,64.415954
4.044661,46,66.775197
4.644661,40,68.843695
-6.5,65,71.971004
7.744661,9,72.669624
-6.3,63,75.673007
-6.1,61,78.573009
-3.9,50,81.080198
3.644661,50,83.562306
5.844661,28,85.056045
-6.2,62,88.072268
-6.4,64,91.114642
-6.2,62,94.13279
-6.1,61,97.067593
-6.4,64,100.147517
-6.2,62,103.078469
5.644661,30,104.686107
-6.3,63,107.730173
-6.5,65,110.760511
7.444661,12,111.574367
-6.3,63,114.58521
6.244661,24,115.944952
6.844661,18,117.044773
-4.5,56,119.841724
-6.3,63,122.831117
-6.1,61,125.753889
-6.2,62,128.744362
5.244661,34,130.529512
-6.1,61,133.476336
-6.2,62,136.379103
-6.3,63,139.362267
-6.3,63,142.323895
2.444661,62,145.33507
5.244661,34,147.113882
-6.2,62,150.071128
-6.3,63,153.113267
7.444661,12,153.900909
-6.2,62,156.81212
5.344661,33,158.638878
-6.3,63,161.64439
-6.4,64,164.700318
-6.3,63,167.679481
-6.4,64,170.678281
-6.1,61,173.57025
6.844661,18,174.618438
-6.2,62,177.547558
-6.1,61,180.463972
-6.3,63,183.521705
-6.3,63,186.596092
4.244661,44,188.889231
6.844661,18,189.952468
-6.2,62,192.874199
-6.3,63,195.837699
-6.6,66,198.953866
-6.1,61,201.875653
-0.6,17,202.941771
-6.1,61,205.92059
5.844661,28,207.46092
-6.3,63,210.461263
-6.2,62,213.443098
5.544661,31,215.085667
-6.1,61,218.081348
-2.5,36,219.989542
5.444661,32,221.701929
6.044661,26,223.172571
-6.4,64,226.222324
4.744661,39,228.276386
-6.2,62,231.221931
-6.2,62,234.179063
5.344661,33,235.94173
-6.3,63,238.936453
3.144661,55,241.684658
2.844661,58,244.541754
-6.2,62,247.483223
-6.1,61,250.405794
-6.1,61,253.374483
-6.2,62,256.319483
-6.5,65,259.343516
-6.2,62,262.263888
-6.1,61,265.206286
6.744661,19,266.343234
0.3,8,266.967767
-0.1,12,267.777533
7.544661,11,268.526128
4.444661,42,270.720181
-6.1,61,273.65171
-6.5,65,276.776695
-6.1,61,279.80376
-6.4,64,282.768523
-6.2,62,285.746763
5.844661,28,287.290219
-6.3,63,290.24858
-6.2,62,293.284878
-6.1,61,296.223983
-6.3,63,299.296085
-6.1,61,302.236569
-6.2,62,305.21023
-1.7,28,306.799711
-6.2,62,309.833955
-6.1,61,312.736845
-6.1,61,315.65571
-6.1,61,318.613237
-6.1,61,321.544732
-6.1,61,324.489081
-6.3,63,327.518117
-6.3,63,330.553329
3.144661,55,333.392678
