#{"t_start": 1682921048.7668078, "env_id": null}
r,l,t
4.582359,15,1.051475
7.482359,6,1.50942
-3.470914,6,1.979331
-10.535411,6,2.453648
7.482359,6,2.912736
3.082359,10,3.598337
-1.470914,6,4.064881
7.482359,6,4.545064
0.529086,6,5.008942
-23.599134,12,5.771827
7.482359,6,6.235176
-24.999134,6,6.698853
7.482359,6,7.16417
-19.017641,31,8.90914
-1.317641,14,9.79302
7.082359,10,10.472978
7.482359,6,10.948157
-1.817641,19,12.109538
7.482359,6,12.588675
7.482359,6,13.053215
7.482359,6,13.533981
7.482359,6,13.995525
-3.470914,6,14.473828
-1.470914,6,14.935866
7.482359,6,15.407133
6.482359,16,16.398383
7.482359,6,16.86829
7.382359,7,17.38626
-3.470914,6,17.895769
-1.470914,6,18.363411
7.482359,6,18.833855
-1.870914,10,19.503095
7.282359,8,20.106539
2.382359,17,21.122093
-1.417641,15,22.038701
-3.470914,6,22.518787
-1.770914,9,23.154273
-6.370914,15,24.082429
-14.135411,22,25.388358
7.482359,6,25.855089
-5.770914,9,26.495132
7.482359,6,26.961577
-3.570914,7,27.486407
0.529086,6,27.968233
6.882359,12,28.746269
7.482359,6,29.229326
-3.970914,11,29.948527
-1.870914,10,30.616517
-3.470914,6,31.086431
7.482359,6,31.551607
7.182359,9,32.169093
7.182359,9,32.794661
-3.470914,6,33.29165
7.482359,6,33.767766
-10.170914,13,34.591775
-1.470914,6,35.096118
-3.470914,6,35.555938
7.482359,6,36.006885
-1.670914,8,36.585888
-4.417641,25,37.999816
-1.570914,7,38.521464
6.982359,11,39.254064
-3.770914,9,39.876405
7.482359,6,40.344463
-1.770914,9,40.980159
7.482359,6,41.445902
-15.270914,24,42.840397
7.482359,6,43.32069
7.482359,6,43.775024
-4.270914,14,44.65045
6.482359,16,45.628767
6.582359,15,46.55115
-1.970914,11,47.256936
7.482359,6,47.712989
0.529086,6,48.177852
7.382359,7,48.690356
0.229086,9,49.316249
3.282359,28,50.882991
-3.870914,10,51.557007
-1.470914,6,52.024579
-1.470914,6,52.481763
7.482359,6,52.944441
6.882359,12,53.722058
-3.770914,9,54.344212
-1.770914,9,54.972871
7.482359,6,55.437363
5.182359,9,56.070792
6.582359,15,56.977535
5.982359,21,58.215064
7.482359,6,58.681406
-9.070914,22,59.957396
4.582359,15,60.887618
-13.870914,10,61.565035
-7.870914,10,62.234698
0.229086,9,62.860443
-2.070914,12,63.634203
-1.470914,6,64.132231
-3.970914,11,64.863927
-1.717641,18,65.983029
