reward,agent,experience_bonus,reward_game,counter_changes,representation,changes_penalty,entropy_map,piece_penalty,reward_experience_bonus,discount_rewards,is_done_success,rewards_sum,counter_done_max_changes,bonus_factor,done_penalty,segments,counter_done,entropy,historical,discount_reward,done_bonus,counter_done_interations
2.58,,1.0697999999999999,7.0,10,narrow-puzzle,,1.0544377269074985,0,2.7600839999999995,1.9106526150924463,True,1.4800000000000002,0,2.469817807045694,,[62 35  1 68 27  1],298,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([28], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([73], dtype=int64), array([62], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([68], dtype=int64), array([27], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.0699999999999998,3.0,7,narrow-puzzle,,1.052978107690007,0,2.7605999999999997,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1 63  0  1 27 68],299,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([63], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([68], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.0702,3.0,7,narrow-puzzle,,1.0339436793963783,0,2.7611160000000003,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1 27  1 66  0  4],300,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([28], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([66], dtype=int64), array([0], dtype=int64), array([4], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.0704,3.0,8,narrow-puzzle,,1.0378801882134556,0,2.761632,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[ 1 47 27  1  1 63],301,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([75], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([47], dtype=int64)]}",,0.0,0
2.58,,1.0706,4.0,7,narrow-puzzle,,1.0539336069638998,0,2.7621480000000003,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1 66 62 28  1  1],302,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([66], dtype=int64), array([66], dtype=int64), array([62], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0708,0.0,6,narrow-puzzle,,1.0533231981495268,0,2.762664,2.269662008923667,True,2.08,0,3.188521078284832,,[63  1 74 14 27  1],303,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([63], dtype=int64), array([1], dtype=int64), array([74], dtype=int64), array([14], dtype=int64), array([27], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.071,3.0,10,narrow-puzzle,,1.0546499525537512,0,2.7631799999999997,1.969497831139519,True,1.58,0,2.469817807045694,,[75  1  1 62 27  1],304,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([62], dtype=int64), array([23], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([75], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.0712,6.0,14,narrow-puzzle,,1.0391378211819586,0,2.763696,1.679132747665402,True,1.0799999999999998,0,2.0873770280289223,,[ 1 27  1 62  1  1],305,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([47], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([62], dtype=int64)]}",,0.0,0
2.58,,1.0714,3.0,9,narrow-puzzle,,1.0541989479964817,0,2.7642119999999997,2.088366962842194,True,1.7800000000000002,0,2.6034165586355513,,[ 1 27 63  1 62 14],306,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([63], dtype=int64)]}",,10.0,0
2.58,,1.0716,0.0,6,narrow-puzzle,,1.0522080904885391,0,2.7647280000000003,2.269662008923667,True,2.08,0,3.188521078284832,,[ 1 27  0 63 63  1],307,1.9182958340544896,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([63], dtype=int64), array([63], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0718,3.0,13,narrow-puzzle,,1.052978107690007,0,2.7652440000000005,1.7941262526160915,True,1.28,0,2.1661735138967266,,[ 1 27  1 68 63  0],308,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([68], dtype=int64), array([62], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([68], dtype=int64), array([63], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,10.0,0
2.58,,1.072,3.0,8,narrow-puzzle,,1.0378801882134556,0,2.76576,2.028734963892395,True,1.6800000000000002,0,2.7613402542968153,,[27  0  1 68  1  1],309,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([68], dtype=int64)]}",,0.0,0
2.58,,1.0722,3.0,11,narrow-puzzle,,1.0384627621935911,0,2.7662760000000004,1.969497831139519,True,1.58,0,2.354878881270658,,[ 1 62  1 47 28  1],310,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([63], dtype=int64), array([1], dtype=int64), array([48], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([28], dtype=int64)]}",,0.0,0
2.58,,1.0724,7.0,18,narrow-puzzle,,1.0533231981495268,0,2.766792,1.5094669060437826,True,0.7799999999999996,0,1.0,,[27 63  1  1  1 52],311,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([35], dtype=int64), array([1], dtype=int64), array([17], dtype=int64), array([48], dtype=int64), array([49], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([47], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([68], dtype=int64), array([75], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([52], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.0726,3.0,8,narrow-puzzle,,1.0387142794950388,0,2.767308,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[41  1 28 68  1  1],312,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([68], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([41], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0728,3.0,24,narrow-puzzle,,1.0539336069638998,0,2.767824,0.9152310092514401,True,-0.3200000000000012,0,1.0,,[ 1  1 68  1 27 51],313,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([47], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([17], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([73], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([68], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([51], dtype=int64)]}",,0.0,0
2.58,,1.073,3.0,7,narrow-puzzle,,1.0541989479964817,0,2.76834,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1 63  1 27  1 63],314,1.4591479170272448,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0732,3.0,23,narrow-puzzle,,1.0344875326052765,0,2.768856,1.1800291950349335,True,0.17999999999999927,0,1.0,,[27  1  0  1 47 74],315,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([14], dtype=int64), array([52], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([63], dtype=int64), array([75], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([69], dtype=int64), array([1], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([74], dtype=int64), array([27], dtype=int64)]}",,10.0,0
2.58,,1.0734000000000001,6.0,8,narrow-puzzle,,1.0391378211819586,0,2.7693720000000006,2.088366962842194,True,1.7800000000000002,0,2.7613402542968153,,[ 1  1 63 27 36  1],316,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([62], dtype=int64), array([28], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64)]}",,0.0,0
2.58,,1.0736,3.0,8,narrow-puzzle,,1.0389392963884174,0,2.7698880000000003,2.088366962842194,True,1.7800000000000002,0,2.7613402542968153,,[ 1  1 63 27  1  1],317,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([35], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64)]}",,0.0,0
2.58,,1.0738,3.0,9,narrow-puzzle,,1.0384627621935911,0,2.770404,2.088366962842194,True,1.7800000000000002,0,2.6034165586355513,,[63  1  1 35 27  1],318,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([0], dtype=int64), array([27], dtype=int64), array([35], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.074,3.0,8,narrow-puzzle,,1.0375491099917848,0,2.7709200000000003,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[23  1 15 27  1 14],319,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([27], dtype=int64), array([15], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([23], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.0742,4.0,8,narrow-puzzle,,1.0541989479964817,0,2.771436,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[62 35  1 62 27  1],320,1.9182958340544893,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([68], dtype=int64), array([51], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([35], dtype=int64)]}",,0.0,0
2.58,,1.0744,0.0,6,narrow-puzzle,,1.048061175555831,0,2.771952,2.269662008923667,True,2.08,0,3.188521078284832,,[48 35  1 35 27 48],321,1.9182958340544893,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([48], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([27], dtype=int64), array([48], dtype=int64)]}",,0.0,0
2.58,,1.0746,3.0,7,narrow-puzzle,,1.0389392963884174,0,2.772468,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1 27 63  1  1  1],322,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0748000000000002,3.0,15,narrow-puzzle,,1.0384627621935911,0,2.7729840000000006,1.565649338654987,True,0.8799999999999997,0,2.016597794967223,,[ 1 63  1 35  1 27],323,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([28], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([68], dtype=int64), array([1], dtype=int64), array([69], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.0750000000000002,0.0,6,narrow-puzzle,,1.0371914882712843,0,2.7735000000000007,2.269662008923667,True,2.08,0,3.188521078284832,,[62 27  9  0  1  1],324,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([62], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.0752000000000002,3.0,11,narrow-puzzle,,1.0387142794950388,0,2.7740160000000005,1.969497831139519,True,1.58,0,2.354878881270658,,[67 27  1  1  1  1],325,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([28], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([67], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0754000000000001,6.0,10,narrow-puzzle,,1.0387142794950388,0,2.774532,2.028734963892395,True,1.6800000000000002,0,2.469817807045694,,[ 1 35  1 75  1 27],326,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([4], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([75], dtype=int64)]}",,0.0,0
2.58,,1.0756000000000001,3.0,11,narrow-puzzle,,1.0389392963884174,0,2.7750480000000004,1.969497831139519,True,1.58,0,2.354878881270658,,[ 1  1  1 63 27  1],327,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([47], dtype=int64), array([51], dtype=int64), array([75], dtype=int64), array([1], dtype=int64), array([51], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.0758,3.0,11,narrow-puzzle,,1.0526064097483934,0,2.775564,1.969497831139519,True,1.58,0,2.354878881270658,,[63 35  1 23 27  1],328,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([1], dtype=int64), array([52], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([23], dtype=int64), array([27], dtype=int64)]}",,10.0,0
2.58,,1.076,3.0,13,narrow-puzzle,,1.0378801882134556,0,2.7760800000000003,1.7941262526160915,True,1.28,0,2.1661735138967266,,[ 1 27  1  1 52 14],329,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([14], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([57], dtype=int64), array([27], dtype=int64), array([62], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([52], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.0762,3.0,11,narrow-puzzle,,1.0354952864565292,0,2.776596,1.9106526150924463,True,1.4800000000000002,0,2.354878881270658,,[ 0 27  1  1 14 23],330,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([28], dtype=int64), array([28], dtype=int64), array([23], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([0], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([23], dtype=int64)]}",,10.0,0
2.58,,1.0764,0.0,6,narrow-puzzle,,1.0544377269074985,0,2.7771120000000002,2.269662008923667,True,2.08,0,3.188521078284832,,[28  9 62  1  1 63],331,2.251629167387823,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([28], dtype=int64), array([9], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64)]}",,10.0,0
2.58,,1.0766000000000002,4.0,12,narrow-puzzle,,1.0522080904885391,0,2.777628000000001,1.9106526150924463,True,1.4800000000000002,0,2.254624876411447,,[63 27 63 15 41  9],332,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([0], dtype=int64), array([27], dtype=int64), array([62], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([15], dtype=int64), array([41], dtype=int64), array([9], dtype=int64)]}",,10.0,0
2.58,,1.0768000000000002,3.0,9,narrow-puzzle,,1.0381847351922342,0,2.7781440000000006,2.088366962842194,True,1.7800000000000002,0,2.6034165586355513,,[ 1 23  1  1  1 27],333,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([62], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([23], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0770000000000002,4.0,8,narrow-puzzle,,1.0539336069638998,0,2.7786600000000004,2.088366962842194,True,1.7800000000000002,0,2.7613402542968153,,[ 1 62 14 14 27 63],334,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([27], dtype=int64), array([51], dtype=int64), array([14], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([14], dtype=int64)]}",,10.0,0
2.58,,1.0772000000000002,0.0,6,narrow-puzzle,,1.0389392963884174,0,2.7791760000000005,2.269662008923667,True,2.08,0,3.188521078284832,,[ 1 63 27  1  1  1],335,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0774000000000001,4.0,14,narrow-puzzle,,1.0539336069638998,0,2.7796920000000003,1.7941262526160915,True,1.28,0,2.0873770280289223,,[ 9  1 27 15 62 63],336,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([63], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([62], dtype=int64), array([63], dtype=int64), array([51], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([15], dtype=int64), array([62], dtype=int64), array([63], dtype=int64), array([9], dtype=int64), array([1], dtype=int64)]}",,50.0,0
2.58,,1.0776000000000001,3.0,10,narrow-puzzle,,1.0384627621935911,0,2.7802080000000005,1.7364393240839353,True,1.18,0,2.469817807045694,,[ 1  1 74 27  1  1],337,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([28], dtype=int64), array([17], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([74], dtype=int64)]}",,0.0,0
2.58,,1.0778,3.0,14,narrow-puzzle,,1.0389392963884174,0,2.780724,1.565649338654987,True,0.8799999999999997,0,2.0873770280289223,,[27  1 63  1  1  1],338,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([41], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0780000000000003,3.0,7,narrow-puzzle,,1.0378801882134556,0,2.781240000000001,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1 48  1  1 28  1],339,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([48], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0782000000000003,4.0,9,narrow-puzzle,,1.0536416939619289,0,2.7817560000000006,2.088366962842194,True,1.7800000000000002,0,2.6034165586355513,,[27  1  1  1 51 62],340,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([14], dtype=int64), array([62], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([51], dtype=int64), array([62], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.0784000000000002,3.0,8,narrow-puzzle,,1.0368073098028172,0,2.7822720000000007,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[ 1 27  0 63  1  9],341,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([68], dtype=int64), array([63], dtype=int64), array([0], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,10.0,0
2.58,,1.0786000000000002,3.0,14,narrow-puzzle,,1.0384627621935911,0,2.7827880000000005,1.7364393240839353,True,1.18,0,2.0873770280289223,,[ 1  1 27 36  1 52],342,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([73], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([17], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([63], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([52], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.0788000000000002,7.0,12,narrow-puzzle,,1.0517831350700257,0,2.7833040000000007,1.8521963897921743,True,1.3800000000000001,0,2.254624876411447,,[ 1 66 28  1  1 48],343,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([33], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([66], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([48], dtype=int64), array([1], dtype=int64)]}",,0.0,0
