#{"t_start": 1682945251.365825, "env_id": null}
r,l,t
-7.317641,54,3.21196
-1.917641,60,6.678915
-1.517641,56,9.853357
-0.417641,45,12.479063
-16.217641,103,18.295745
-17.317641,114,24.79922
-15.117641,72,28.874507
-14.270914,74,33.079926
-4.517641,66,36.810492
-17.317641,134,44.282343
0.082359,40,46.664525
-11.517641,76,50.998395
4.482359,36,53.194636
-33.517641,176,63.111028
-17.017641,131,70.474168
2.582359,35,72.58479
-39.417641,135,80.095564
7.382359,7,80.648766
-48.517641,166,89.879624
-34.0,180,99.738648
-1.617641,57,103.002949
-8.617641,87,107.907748
-52.0,180,117.83419
-6.217641,63,121.422419
-15.117641,132,128.827636
6.282359,18,129.973274
-31.217641,173,139.803797
5.982359,21,141.117516
4.782359,13,141.996891
-40.0,180,151.910209
-34.0,180,161.82315
-47.317641,174,171.473037
1.182359,29,173.225948
-42.0,180,183.213386
-0.317641,24,184.720151
7.082359,10,185.446324
4.382359,37,187.65177
-34.0,180,197.605387
-12.870914,60,201.08449
-46.0,180,210.998197
-4.217641,83,215.817203
-42.0,180,225.692591
-42.817641,169,235.075268
3.582359,45,237.739552
-38.0,180,247.603649
-3.417641,55,250.738206
-14.617641,67,254.548986
1.282359,68,258.400171
-21.117641,72,262.473118
7.482359,6,262.98006
5.382359,27,264.63696
4.082359,20,265.922096
-48.0,180,275.818182
-44.0,180,285.660269
-11.317641,74,289.940916
2.282359,38,292.166837
5.082359,30,293.988246
-32.0,180,304.026597
-30.0,180,313.885871
-13.470914,66,317.64102
-38.0,180,327.747149
7.482359,6,328.268875
-36.0,180,338.195647
6.382359,17,339.298005
-19.717641,118,345.932174
-11.117641,132,353.341847
7.182359,9,354.016611
0.382359,57,357.34775
-56.0,180,367.245554
-20.817641,149,375.590972
-26.417641,105,381.473275
5.482359,26,383.052068
1.982359,21,384.345918
6.882359,12,385.176262
0.382359,77,389.577879
5.082359,10,390.316553
-16.017641,121,397.07202
-1.317641,34,399.08714
4.382359,17,400.183116
6.382359,17,401.286272
-8.217641,83,405.992784
-22.717641,108,412.050573
4.582359,35,414.149131
-14.317641,84,419.002595
-48.0,180,428.953678
-2.317641,64,432.653408
2.482359,36,434.771008
6.782359,13,435.648108
1.282359,68,439.584539
6.682359,14,440.521504
7.482359,6,441.027785
-2.417641,65,444.750863
-24.817641,129,452.007187
-10.717641,108,458.061882
3.282359,28,459.754411
7.082359,10,460.483119
-3.417641,55,463.653264
-18.517641,126,470.739686
-21.417641,115,477.296993
5.182359,29,479.073623
-7.717641,98,484.632759
-9.717641,118,491.300543
-19.117641,72,495.424799
7.482359,6,495.936172
-28.0,180,506.0288
-23.417641,135,513.547006
3.382359,7,514.112637
-23.017641,131,521.486036
-10.517641,66,525.312225
-38.0,180,535.249515
-30.0,180,545.279343
4.582359,15,546.254391
-8.217641,83,550.922442
-16.317641,104,556.78058
-3.317641,74,560.95935
-10.070914,32,562.873282
7.482359,6,563.376201
-25.417641,175,573.06607
-4.617641,27,574.686205
-52.0,180,584.610652
5.682359,24,586.101881
1.982359,21,587.443461
5.682359,24,588.994276
7.482359,6,589.497704
4.382359,37,591.69378
-20.317641,104,597.588521
-2.217641,63,601.232435
3.582359,25,602.777731
-32.0,180,612.592004
-9.117641,52,615.571991
2.582359,15,616.575396
-0.570914,17,617.693652
-22.817641,149,625.952945
2.482359,56,629.186066
-31.817641,179,639.16816
2.182359,19,640.392059
-34.0,180,650.260053
