Episodes,Scores,Average,Total Rewards
0,-2.1000000000000005,-2.1000000000000005,-2.1000000000000005
1,-2.1000000000000005,-2.1000000000000005,-4.200000000000001
2,6.7446608056858075,0.8482202685619354,2.5446608056858135
3,-2.1000000000000005,0.11116520142145148,0.44466080568581234
4,-6.099999999999995,-1.131067838862838,-5.655339194314183
5,-2.1000000000000005,-1.2925565323856982,-7.755339194314176
6,-2.1000000000000005,-1.4079055991877414,-9.855339194314169
7,-4.1000000000000005,-1.744417399289274,-13.955339194314162
8,-2.1000000000000005,-1.7839265771460215,-16.055339194314154
9,-10.099999999999994,-2.6155339194314187,-26.15533919431418
10,-2.1000000000000005,-2.5686671994831083,-28.25533919431421
11,-12.099999999999994,-3.362944932859515,-40.35533919431424
12,-4.1000000000000005,-3.4196414764857064,-44.45533919431427
13,-6.1,-3.6110956567367274,-50.5553391943143
14,-2.1000000000000005,-3.5103559462876124,-52.65533919431433
15,-6.1,-3.672208699644637,-58.75533919431436
16,-2.1000000000000005,-3.579725834959658,-60.85533919431439
17,-14.099999999999996,-4.164185510795233,-74.95533919431432
18,-4.1000000000000005,-4.160807326016536,-79.0553391943142
19,-2.1000000000000005,-4.057766959715709,-81.15533919431408
20,-2.1000000000000005,-3.9645399616340082,-83.25533919431396
21,-8.099999999999998,-4.152515417923372,-91.35533919431384
22,-2.1000000000000005,-4.063275617144094,-93.45533919431372
23,-4.1000000000000005,-4.06480579976309,-97.5553391943136
24,-8.099999999999996,-4.226213567772566,-105.65533919431348
25,7.644660805685808,-3.7696414764857056,-98.01067838862762
26,-6.099999999999998,-3.8559510514306794,-104.1106783886275
27,-2.1000000000000005,-3.7932385138795834,-106.21067838862739
28,-2.1000000000000005,-3.7348509789182183,-108.31067838862727
29,-4.1000000000000005,-3.7470226129542774,-112.41067838862715
30,-2.1000000000000005,-3.693892851246075,-114.51067838862703
31,-6.099999999999995,-3.769083699644635,-120.61067838862691
32,-2.1000000000000005,-3.718505405716009,-122.71067838862679
33,-7.0,-3.815019952606715,-129.7106783886267
34,-2.1000000000000005,-3.7660193825322374,-131.81067838862657
35,-2.1000000000000005,-3.719741066350786,-133.91067838862645
36,-8.1,-3.8381264429359,-142.01067838862633
37,-2.1000000000000005,-3.7923862733849547,-144.1106783886262
38,-2.1000000000000005,-3.7489917535545714,-146.2106783886261
39,-2.1000000000000005,-3.707766959715707,-148.31067838862597
40,-2.1000000000000005,-3.6685531314299578,-150.41067838862585
41,-4.1000000000000005,-3.6788256759197204,-154.51067838862573
42,-2.1000000000000005,-3.642108799735541,-156.61067838862562
43,-2.1000000000000005,-3.607060872468824,-158.7106783886255
44,6.544660805685808,-3.381467057398721,-152.16601758293956
45,-4.1000000000000005,-3.3970873387596185,-156.26601758293944
46,-2.1000000000000005,-3.369489735807286,-158.36601758293932
47,-4.1000000000000005,-3.384708699644634,-162.4660175829392
48,-2.1000000000000005,-3.358490154753927,-164.56601758293908
49,-2.1000000000000005,-3.3333203516588488,-166.66601758293896
50,-2.1000000000000005,-3.309137599665538,-168.76601758293884
51,-2.1000000000000005,-3.2858849535181234,-170.86601758293872
52,-4.1000000000000005,-3.3012456147724984,-174.9660175829386
53,-8.099999999999996,-3.390111436721156,-183.06601758293849
54,-4.1,-3.403018501508044,-187.16601758293837
55,-6.1,-3.4511788854096856,-193.26601758293825
56,-2.1000000000000005,-3.4274739926831996,-195.36601758293813
