#{"t_start": 1682686779.3676558, "env_id": null}
r,l,t
-6.1,61,3.793873
1.2,19,5.151726
-6.1,61,8.872558
-6.1,61,12.664494
-6.1,61,16.449354
-6.1,61,20.27258
1.8,13,21.259993
-1.4,45,24.161438
1.7,14,25.248755
-6.1,61,28.957361
-6.1,61,32.708791
0.6,25,34.381594
-6.1,61,38.188164
-6.1,61,42.042616
0.3,28,44.014104
-2.2,53,47.380914
-6.1,61,51.177211
0.1,30,53.243048
-0.5,36,55.703147
-6.1,61,59.549324
-2.4,55,63.122592
1.3,18,64.443172
-6.1,61,68.30057
-6.1,61,72.163355
-6.1,61,76.051597
-6.1,61,79.855439
-6.1,61,83.675027
1.9,12,84.624063
-0.4,35,86.968632
1.5,16,88.153647
-1.6,47,91.208464
1.2,19,92.582805
-1.4,45,95.518052
-6.1,61,99.437644
-6.1,61,103.264666
-6.1,61,107.197915
0.6,25,109.000754
-6.1,61,112.738849
-6.1,61,116.574551
1.9,12,117.518239
-6.1,61,121.288072
0.2,29,123.272985
-6.1,61,127.15313
-6.1,61,130.937452
-6.1,61,134.696134
-6.1,61,138.543646
-1.7,48,141.623498
-2.6,57,145.277214
-6.1,61,149.131838
1.4,17,150.335254
0.7,24,151.980336
-6.1,61,155.76652
1.2,19,157.233161
-6.1,61,161.023217
1.9,12,161.990565
-6.1,61,165.729883
2.2,9,166.496693
-6.1,61,170.322021
-6.1,61,174.089256
2.1,10,174.968088
-6.1,61,178.762728
-6.1,61,182.478195
-2.8,59,186.21902
0.7,24,187.880135
-2.7,58,191.603014
-6.1,61,195.487216
1.1,20,196.936035
-6.1,61,200.728989
-6.1,61,204.459987
-6.1,61,208.251046
-2.3,54,211.714904
1.8,13,212.707908
-6.1,61,216.411797
-6.1,61,220.2027
-6.1,61,224.006992
-2.6,57,227.568084
-6.1,61,231.318173
1.7,14,232.371567
1.7,14,233.425536
1.3,18,234.745236
-6.1,61,238.519758
-6.1,61,242.272026
-6.1,61,246.045408
-6.1,61,249.787861
-6.1,61,253.66615
-6.1,61,257.486448
-6.1,61,261.290049
1.1,20,262.713025
0.3,28,264.594398
1.2,19,265.9519
0.2,29,267.937446
-0.3,34,270.150948
1.0,21,271.62437
-6.1,61,275.429215
0.1,30,277.424635
-6.1,61,281.192392
-1.7,48,284.383319
-2.8,59,288.090213
-6.1,61,291.829275
