#{"t_start": 1668904797.2073793, "env_id": null}
r,l,t
-3.4,65,3.20163
0.2,29,4.756981
-12.8,159,12.217644
-19.0,190,21.059662
0.7,24,22.418654
1.3,18,23.487528
2.3,8,24.122662
-2.0,51,26.731495
-7.3,104,31.731502
-3.9,70,35.173279
-2.8,59,38.105481
0.4,27,39.604415
-2.8,59,42.536519
-8.3,114,47.987545
2.2,9,48.644551
-6.8,99,53.358295
-1.3,44,55.6494
2.0,11,56.402144
1.0,21,57.625243
-19.0,190,66.381216
-7.5,106,71.472213
0.4,27,72.942793
-2.4,55,75.731802
-18.7,187,84.374097
-18.7,187,93.116455
-4.2,73,96.689725
-0.4,35,98.515715
-5.7,88,102.766503
0.7,24,104.096411
-11.4,145,110.910428
0.9,22,112.160474
-8.4,115,117.635426
1.2,19,118.741561
-1.9,50,121.233198
-8.4,115,126.749692
-18.3,183,135.250598
-3.2,63,138.357538
-1.3,44,140.616311
-8.9,120,146.359719
-5.3,84,150.504386
-0.7,38,152.511019
1.5,16,153.508949
-18.9,189,162.270732
1.5,16,163.263543
-9.0,121,169.084039
-1.9,50,171.590917
-1.5,46,173.978243
-3.6,67,177.292197
-18.7,187,185.979777
-3.8,69,189.372934
-0.9,40,191.46673
-15.6,187,200.16505
-18.4,184,208.731081
-4.4,75,212.425114
-5.7,88,216.692955
-18.4,184,225.211514
-18.6,186,233.777943
-0.6,37,235.709881
-2.4,55,238.501195
-1.1,42,240.637597
-0.8,39,242.646101
1.3,18,243.717649
-18.5,185,252.11248
-2.0,51,254.639357
0.9,22,255.87089
-2.2,53,258.475124
1.5,16,259.449535
0.3,28,260.964789
-18.8,188,269.45225
-11.6,147,276.239015
-0.9,40,278.276526
1.8,13,279.122264
-14.1,172,287.015682
-6.2,93,291.4405
-6.1,92,296.142228
-10.5,136,302.578348
-10.3,134,308.835986
-11.8,149,315.688442
-1.4,45,317.966804
-12.6,157,325.072962
-4.8,79,328.837244
-9.1,122,334.512093
1.6,15,335.467547
0.7,24,336.800712
-18.6,186,345.207354
-0.5,36,347.064264
-13.8,169,354.864553
-5.6,87,359.023324
1.4,17,360.053883
-19.2,192,368.725073
-10.3,134,374.991005
-12.0,151,382.001134
-0.4,35,383.807369
-19.0,190,392.440243
-0.0,31,394.084404
-18.6,186,402.463722
0.3,28,403.989349
-5.9,90,408.307168
-18.7,187,416.803584
2.1,10,417.511646
-7.4,105,422.451798
-3.5,66,425.63588
-18.3,183,434.031024
2.0,11,434.784599
2.1,10,435.521477
-13.0,161,442.948304
-18.6,186,451.474134
-8.5,116,456.882277
-1.6,47,459.21518
-2.3,54,461.904825
-4.6,77,465.589345
-11.2,143,472.252007
1.3,18,473.33622
-3.0,61,476.315092
-9.9,130,482.421857
-6.7,98,487.002967
-5.8,89,491.205047
-4.2,73,494.660221
-1.2,43,496.842887
-0.9,40,498.882796
-2.1,52,501.442276
-9.2,123,507.181008
-1.2,43,509.380903
-8.2,113,514.681754
0.2,29,516.230309
-7.6,107,521.252677
-0.2,33,522.990997
-18.7,187,531.435549
-4.0,71,534.887038
-18.7,187,543.328268
-19.2,192,552.020818
-14.9,180,560.201133
0.3,28,561.737221
-5.6,87,565.819984
-13.4,165,573.379591
-6.5,96,577.915033
1.7,14,578.832131
-12.0,151,585.729557
1.3,18,586.835316
-14.7,178,594.934782
-18.4,184,603.262952
0.7,24,604.61557
-18.6,186,613.016983
-5.8,89,617.1964
-2.8,59,620.020692
-19.1,191,628.600373
-3.4,65,631.769437
-8.4,115,637.162148
-12.1,152,644.158639
-2.8,59,647.001853
-1.9,50,649.517714
-3.2,63,652.530084
-9.5,126,658.320701
-0.0,31,659.971288
-3.9,70,663.363672
-7.0,101,668.126683
-18.6,186,676.582261
-0.3,34,678.415059
-1.3,44,680.696148
-18.4,184,688.965231
-0.5,36,690.89712
-18.8,188,699.462616
0.1,30,701.066518
-2.0,51,703.611623
-0.7,38,705.592218
-18.9,189,714.110521
-3.0,61,717.088447
-4.6,77,720.782678
-10.1,132,726.93521
2.1,10,727.645571
-0.0,31,729.264448
-5.9,90,733.495568
0.2,29,735.052026
0.8,23,736.37541
-7.7,108,741.450395
-12.6,157,748.777462
-4.6,77,752.552325
1.5,16,753.550559
-18.6,186,761.935396
-19.0,190,770.505966
1.4,17,771.508903
-0.4,35,773.387563
-1.4,45,775.687695
-0.4,35,777.496409
-11.3,144,784.12791
1.8,13,784.976815
-10.3,134,791.186633
-7.9,110,796.221044
-1.6,47,798.579649
1.2,19,799.70153
-1.2,43,801.829043
0.1,30,803.434642
-18.2,182,811.642285
-8.7,118,817.099138
-4.9,80,820.959543
2.2,9,821.645596
1.0,21,822.836722
-10.6,137,829.107949
-18.5,185,837.384778
-1.8,49,839.801477
-1.0,41,841.836792
-4.4,75,845.429891
-0.4,35,847.260832
-18.5,185,855.64352
2.3,8,856.26773
-1.3,44,858.483788
0.6,25,859.88098
-18.8,188,868.43567
-9.0,121,874.132675
-4.4,75,877.733769
1.2,19,878.868947
-0.0,31,880.515992
-18.5,185,888.78465
-10.7,138,895.149464
-19.1,191,903.782244
-3.8,69,907.108058
-0.9,40,909.185449
-18.7,187,917.632097
