Episodes,Scores,Average,Total Rewards
0,-2.1000000000000005,-2.1000000000000005,-2.1000000000000005
1,-2.1000000000000005,-2.1000000000000005,-4.200000000000001
2,-2.1000000000000005,-2.1000000000000005,-6.299999999999994
3,1.28,-1.2550000000000003,-5.019999999999989
4,1.7800000000000002,-0.6480000000000002,-3.239999999999986
5,-2.1000000000000005,-0.8900000000000002,-5.339999999999982
6,-2.1000000000000005,-1.0628571428571432,-7.439999999999975
7,-2.1000000000000005,-1.1925000000000003,-9.539999999999967
8,2.08,-0.8288888888888892,-7.459999999999965
9,1.4800000000000002,-0.5980000000000002,-5.979999999999961
10,0.8799999999999997,-0.46363636363636385,-5.099999999999955
11,-2.1000000000000005,-0.6000000000000002,-7.199999999999948
12,1.98,-0.40153846153846173,-5.219999999999946
13,1.4800000000000002,-0.2671428571428573,-3.7399999999999416
14,-2.1000000000000005,-0.3893333333333335,-5.839999999999935
15,-2.1000000000000005,-0.4962500000000002,-7.939999999999928
16,1.18,-0.39764705882352963,-6.759999999999923
17,-2.1000000000000005,-0.4922222222222224,-8.859999999999916
18,-2.1000000000000005,-0.5768421052631582,-10.959999999999908
19,1.28,-0.48400000000000026,-9.679999999999904
20,-2.1000000000000005,-0.5609523809523812,-11.779999999999896
21,1.6800000000000002,-0.4590909090909093,-10.099999999999893
22,1.58,-0.3704347826086959,-8.51999999999989
23,-2.1000000000000005,-0.44250000000000017,-10.619999999999882
24,-2.1000000000000005,-0.5088000000000003,-12.719999999999875
25,-2.1000000000000005,-0.5700000000000003,-14.819999999999867
26,1.7800000000000002,-0.4829629629629632,-13.039999999999864
27,0.9799999999999998,-0.43071428571428594,-12.059999999999858
28,1.7800000000000002,-0.35448275862068984,-10.279999999999855
29,1.28,-0.30000000000000016,-8.99999999999985
30,1.28,-0.2490322580645163,-7.719999999999846
31,1.98,-0.17937500000000017,-5.739999999999844
32,-2.1000000000000005,-0.23757575757575777,-7.839999999999836
33,-2.1000000000000005,-0.29235294117647076,-9.939999999999829
34,-2.1000000000000005,-0.3440000000000002,-12.039999999999822
35,-2.1000000000000005,-0.392777777777778,-14.139999999999814
36,-2.1000000000000005,-0.43891891891891915,-16.23999999999981
37,-2.1000000000000005,-0.4826315789473687,-18.33999999999984
38,1.7800000000000002,-0.42461538461538484,-16.559999999999853
39,-2.1000000000000005,-0.46650000000000025,-18.659999999999883
40,0.7799999999999996,-0.43609756097561,-17.87999999999991
41,-2.1000000000000005,-0.475714285714286,-19.97999999999994
42,-2.1000000000000005,-0.5134883720930236,-22.07999999999997
43,-2.1000000000000005,-0.5495454545454549,-24.18
44,2.08,-0.49111111111111144,-22.10000000000001
45,0.8799999999999997,-0.4613043478260873,-21.220000000000034
46,2.08,-0.4072340425531918,-19.140000000000043
47,1.3800000000000001,-0.37000000000000033,-17.760000000000062
48,-2.1000000000000005,-0.40530612244897996,-19.860000000000092
49,0.8799999999999997,-0.3796000000000004,-18.980000000000118
50,2.08,-0.3313725490196082,-16.900000000000126
51,1.6800000000000002,-0.2926923076923081,-15.22000000000014
52,1.6800000000000002,-0.2554716981132079,-13.54000000000014
53,1.4800000000000002,-0.22333333333333372,-12.060000000000136
54,-2.1000000000000005,-0.2574545454545458,-14.160000000000128
55,1.8800000000000001,-0.21928571428571467,-12.280000000000125
56,-2.1000000000000005,-0.2522807017543863,-14.380000000000118
57,-2.1000000000000005,-0.28413793103448315,-16.480000000000118
