segments,segments
0,2
1,10
4,1
6,2
8,1
11,25
13,5
19,3
20,1
23,31
27,35
29,1
34,1
35,1
36,21
38,55
39,1
43,2
46,1
47,40
52,6
54,2
55,1
56,1
57,16
58,34
64,3
68,3
69,73
70,1
71,94
76,26
77,21
79,2
80,8
83,1
85,159
86,85
87,70
91,24
92,4
93,4
95,5
97,370
98,2
102,3
106,142
108,7
110,2
112,1
117,100
119,1
120,116
121,243
124,50
125,1
130,6
132,2
134,1
135,1
138,22
142,69
147,1
148,2
149,316
