segments,segments
0,368
1,191
2,27
3,115
4,156
5,2
6,115
7,2
9,264
11,1
12,259
13,4
14,239
15,268
16,1
17,224
18,2
19,4
21,4
22,4
23,32
25,3
26,3
27,265
28,591
29,8
33,19
34,157
35,135
36,419
38,7
40,1
41,133
43,17
44,1
45,1
46,6
47,134
48,98
49,95
50,1
51,13
52,13
53,1
54,14
55,2
57,43
59,1
60,133
61,1
62,36
63,103
66,113
67,49
68,52
69,37
71,1
73,13
74,11
75,92
76,111
77,2
78,3
