segments,segments
0,158
1,200
2,11
3,234
4,259
5,4
6,81
7,35
8,2
9,296
10,1
11,6
12,372
13,1
14,227
15,236
16,3
17,166
18,3
19,1
21,7
22,29
23,14
25,73
26,41
27,413
28,438
29,13
30,21
31,1
32,1
33,26
34,185
35,168
36,280
37,1
38,11
40,8
41,287
42,4
43,18
44,1
45,3
46,12
47,375
48,46
49,135
50,1
51,158
52,67
54,33
55,22
56,1
57,97
60,130
61,2
62,86
63,48
64,4
66,57
67,39
68,31
69,92
71,3
73,30
74,28
75,45
76,106
77,11
78,2
