segments,segments
0,191
1,344
2,26
3,241
4,269
5,8
6,177
7,201
8,2
9,246
10,1
11,2
12,223
13,1
14,305
15,185
16,18
17,146
19,2
21,5
22,2
23,25
25,11
26,10
27,233
28,740
29,4
30,1
32,1
33,125
34,75
35,168
36,139
37,3
38,2
40,3
41,212
42,5
43,37
45,2
46,70
47,199
48,9
49,44
51,13
52,15
53,1
54,1
55,2
56,1
57,143
58,4
60,174
61,1
62,75
63,136
64,1
66,166
67,145
68,116
69,83
71,1
73,9
74,3
75,141
76,47
77,1
78,1
79,1
