#{"t_start": 1682921712.3697767, "env_id": null}
r,l,t
-3.670914,8,0.501955
2.582359,15,1.318733
-25.770914,49,3.704616
7.382359,7,4.116151
4.982359,11,4.736876
7.482359,6,5.10248
2.282359,18,6.07844
7.482359,6,6.460264
7.482359,6,6.838708
7.182359,9,7.364554
5.382359,27,8.744272
7.482359,6,9.120311
7.282359,8,9.606791
4.582359,15,10.424428
-1.470914,6,10.799853
-0.470914,16,11.651236
7.482359,6,12.083959
-1.470914,6,12.465632
7.482359,6,12.839539
-20.570914,37,14.709386
-7.817641,19,15.702967
-7.870914,10,16.287018
7.482359,6,16.650107
2.782359,13,17.356812
-1.217641,13,18.082704
7.482359,6,18.454852
-5.870914,10,19.040012
-1.017641,31,20.63393
-0.417641,25,21.923604
6.682359,14,22.700382
1.882359,22,24.009811
7.082359,10,24.586814
-0.217641,23,25.780432
7.482359,6,26.156142
2.782359,13,26.85988
-12.270914,14,27.62964
-1.117641,12,28.325804
-0.717641,8,28.799084
7.482359,6,29.159947
7.482359,6,29.537064
6.682359,14,30.285558
7.482359,6,30.658183
-19.870914,30,32.189255
-5.017641,31,33.781983
7.382359,7,34.202632
-1.570914,7,34.625236
-12.470914,16,35.49533
7.082359,10,36.070355
4.882359,12,36.746375
-30.970914,61,39.733014
6.582359,15,40.538915
6.582359,15,41.360203
-15.370914,25,42.659939
-8.470914,16,43.494106
-3.770914,9,44.019713
7.482359,6,44.386377
7.482359,6,44.761034
7.082359,10,45.340013
-20.1,61,48.306054
7.482359,6,48.698679
6.982359,11,49.327422
7.482359,6,49.702542
0.582359,15,50.483731
2.282359,18,51.402604
-3.770914,9,51.924259
-3.770914,9,52.419677
2.782359,13,53.121934
2.382359,17,54.027686
7.482359,6,54.395413
7.182359,9,54.900568
6.682359,14,55.640382
-4.617641,27,57.038468
-0.070914,12,57.715423
7.382359,7,58.158499
-13.317641,14,58.925663
2.582359,15,59.749809
-12.535411,6,60.11605
-1.117641,12,60.776249
7.182359,9,61.293522
7.082359,10,61.864252
-23.270914,44,64.041299
-1.117641,12,64.723604
6.782359,13,65.454743
-1.670914,8,65.933864
6.882359,12,66.605039
4.882359,12,67.267302
7.482359,6,67.650022
7.482359,6,68.014405
-1.470914,6,68.385786
7.482359,6,68.758359
7.082359,10,69.313003
7.482359,6,69.676097
-2.417641,25,70.9963
-23.417641,35,72.785371
7.482359,6,73.182067
-11.570914,27,74.577778
3.282359,8,75.047849
-3.017641,11,75.652884
0.529086,6,76.034298
-28.770914,39,77.986257
-7.570914,27,79.375038
-14.570914,37,81.259577
7.482359,6,81.636112
7.382359,7,82.049541
-7.670914,8,82.586342
5.082359,10,83.166716
3.382359,7,83.578315
-30.770914,59,86.538383
7.382359,7,86.979763
3.382359,7,87.402799
-1.770914,9,87.9213
-3.470914,6,88.30235
-12.670914,38,90.238819
-1.417641,15,91.066147
2.982359,11,91.677594
-1.670914,8,92.137273
6.982359,11,92.733529
-1.470914,6,93.104774
2.982359,11,93.717354
-1.570914,7,94.13079
7.282359,8,94.599893
-8.217641,23,95.802617
7.482359,6,96.18405
4.882359,12,96.850473
7.282359,8,97.316304
-2.217641,43,99.447903
6.882359,12,100.11339
-1.870914,10,100.686727
-13.135411,12,101.35236
7.382359,7,101.790447
-5.870914,10,102.378194
-3.970914,11,102.997718
-6.670914,18,103.965565
6.882359,12,104.638207
1.682359,24,105.872582
-1.470914,6,106.24892
3.782359,23,107.436969
6.582359,15,108.246077
7.382359,7,108.662926
-3.570914,7,109.085533
5.282359,8,109.558827
-11.770914,29,111.045073
-9.170914,23,112.235456
-11.970914,11,112.864357
2.882359,12,113.541264
