Episodes,Scores,Average,Total Rewards
0,-2.1000000000000005,-2.1000000000000005,-2.1000000000000005
1,-4.1000000000000005,-3.1000000000000005,-6.200000000000001
2,-2.1000000000000005,-2.766666666666667,-8.299999999999994
3,-8.1,-4.1,-16.39999999999999
4,-2.1000000000000005,-3.7,-18.50000000000002
5,-8.099999999999998,-4.433333333333333,-26.60000000000005
6,-6.099999999999994,-4.67142857142857,-32.70000000000008
7,-8.099999999999998,-5.099999999999998,-40.80000000000011
8,-2.1000000000000005,-4.766666666666665,-42.90000000000014
9,-10.099999999999996,-5.299999999999998,-53.00000000000017
10,-6.099999999999998,-5.372727272727271,-59.1000000000002
11,-4.1000000000000005,-5.266666666666665,-63.20000000000023
12,-4.1000000000000005,-5.176923076923075,-67.30000000000015
13,-6.099999999999995,-5.242857142857141,-73.40000000000003
14,-8.099999999999994,-5.433333333333332,-81.49999999999991
15,-8.099999999999993,-5.599999999999998,-89.5999999999998
16,-6.099999999999998,-5.62941176470588,-95.69999999999968
17,-6.1,-5.655555555555553,-101.79999999999956
18,-10.099999999999996,-5.8894736842105235,-111.89999999999944
19,-2.1000000000000005,-5.6999999999999975,-113.99999999999932
20,-4.1000000000000005,-5.623809523809521,-118.0999999999992
21,-2.1000000000000005,-5.46363636363636,-120.19999999999908
22,-10.099999999999994,-5.665217391304345,-130.29999999999896
23,-4.1,-5.599999999999997,-134.39999999999884
24,-6.1,-5.6199999999999966,-140.49999999999872
25,-2.1000000000000005,-5.484615384615381,-142.5999999999986
26,-6.1,-5.5074074074074035,-148.69999999999848
27,-4.1000000000000005,-5.457142857142854,-152.79999999999836
28,-2.1000000000000005,-5.3413793103448235,-154.89999999999824
29,-6.099999999999996,-5.366666666666663,-160.99999999999812
30,-6.100000000000001,-5.390322580645157,-167.099999999998
31,-2.1000000000000005,-5.287499999999996,-169.19999999999789
32,-6.099999999999998,-5.312121212121208,-175.29999999999777
33,-6.099999999999994,-5.335294117647055,-181.39999999999765
34,-14.099999999999994,-5.585714285714282,-195.49999999999753
35,-8.099999999999994,-5.6555555555555515,-203.5999999999974
36,-6.099999999999996,-5.667567567567564,-209.6999999999973
37,-4.1000000000000005,-5.62631578947368,-213.79999999999717
38,-2.1000000000000005,-5.535897435897431,-215.89999999999705
39,-2.1000000000000005,-5.449999999999996,-217.99999999999693
40,-2.1000000000000005,-5.368292682926825,-220.0999999999968
41,-6.099999999999997,-5.385714285714282,-226.1999999999967
42,-2.1000000000000005,-5.309302325581391,-228.29999999999657
43,-6.099999999999997,-5.327272727272723,-234.39999999999645
44,-8.099999999999996,-5.388888888888885,-242.49999999999633
