segments,segments
1,1
2,5
7,3
8,1
9,11
10,2
11,2
16,2
18,1
21,1
22,33
23,11
27,186
30,195
32,2
33,229
34,11
35,10
36,13
37,1
38,2
45,1
46,1
47,19
48,1
49,3
50,10
52,3
55,120
57,13
58,2
60,2
63,2
64,2
67,5
70,4
71,62
75,1
76,4
77,9
79,2
80,2
85,3
86,1
88,143
90,154
93,9
94,44
95,414
96,1
97,2
99,7
104,191
105,18
106,1
107,1
108,14
112,16
113,1
115,19
116,1
117,6
119,68
120,14
121,43
122,1
124,1
128,1
131,1
132,32
135,1
137,1
138,4
139,3
142,1
145,8
146,12
148,5
