,Linearity,Leniency
0,0.0,0.4220533644657493
1,0.5278538812785388,0.11038993223199535
2,0.0,0.11857338325519852
3,0.0,0.29116387462999077
4,0.33378995433789954,0.29103980542879504
5,0.0,0.2097041301294061
6,0.0,0.30790202498203717
7,0.23607305936073059,0.13084792025803835
8,0.0,0.1402298541835143
9,0.0,0.09538747163276029
10,0.0,0.20445517152726952
11,0.0,0.17750849218507928
12,0.0,0.5415358424090914
13,0.5278538812785388,0.351173717026931
14,0.0,0.3506777599881303
15,0.0,0.2554552876023211
16,0.0,0.1825921317742823
17,0.7639269406392694,0.16469674833170095
18,0.23607305936073059,0.23908902508787966
19,0.23607305936073059,0.4213505188362948
20,0.47214611872146117,0.3190608984720622
21,0.47214611872146117,0.016531581527375012
22,0.0,0.3320795309160943
23,0.0,0.1738717936665231
24,0.23607305936073059,0.18548505461762865
25,0.5698630136986301,0.4868574582377632
26,0.0,0.1842865717153558
27,0.0,0.19817304903579364
28,0.0,0.17845915645094293
29,0.0,0.07129278508816109
30,0.5698630136986301,0.0824100890004659
31,0.0,0.3655561513861695
32,0.33378995433789954,0.17540091459466306
33,0.0,0.3633245045945575
34,0.5278538812785388,0.1485783044536686
35,0.0,0.333402083019563
36,0.0,0.16622586925984087
37,0.0,0.20933192252581867
38,0.23607305936073059,0.09675159331394911
39,0.23607305936073059,0.10220680097477461
40,0.0,0.1458503808572734
41,0.0,0.24867752783802702
42,0.33378995433789954,0.3934534949942234
43,0.33378995433789954,0.10398406030530617
44,0.33378995433789954,0.20292605059912952
45,0.0,0.19680924712058728
46,0.33378995433789954,0.26698636869593356
47,0.0,0.3190608984720622
48,0.0,0.18610508085762517
49,0.0,0.15857994485315866
50,0.5278538812785388,0.22607039264384754
51,0.23607305936073059,0.35543076155146613
52,0.0,0.24115567263254062
53,0.0,0.21668877848435403
54,0.23607305936073059,0.35811711557014114
55,0.33378995433789954,0.17176389631012443
56,0.0,0.4362292300003165
57,0.23607305936073059,0.19069276340802746
58,0.23607305936073059,0.34187460249091306
59,0.0,0.3486526820211896
60,0.23607305936073059,0.3488180010341232
61,0.23607305936073059,0.24880127727324036
62,0.5278538812785388,0.11175405391318417
63,0.23607305936073059,0.34137864545211233
64,0.0,0.1375431803988569
65,0.23607305936073059,0.2004050155933881
66,0.23607305936073059,0.32278073614605884
67,0.0,0.4726815927031961
68,0.5278538812785388,0.11117527748492542
69,0.0,0.29302363358399786
70,0.0,0.2249544093650503
71,0.0,0.0940236697175539
72,0.23607305936073059,0.4027526095302414
73,0.0,0.2368158087185474
74,0.23607305936073059,0.14039517319644787
75,0.0,0.2396262319384182
76,0.23607305936073059,0.06819297365416092
77,0.0,0.17858322565213877
78,0.23607305936073059,0.5282690715626676
79,0.0,0.11993718517040489
80,0.0,0.1310548088486922
81,0.0,0.38415438045820544
82,0.33378995433789954,0.20139692967098957
83,0.0,0.10084299905956824
84,0.0,0.06405999833082156
85,0.0,0.3130681641947157
86,0.0,0.19904121367818176
87,0.0,0.16163818670943858
88,0.0,0.16630836888331643
89,0.0,0.153785693478085
90,0.0,0.21210109593395168
91,0.0,0.2824432167562491
92,0.0,0.2554552876023211
93,0.0,0.27826899162117197
94,0.5278538812785388,0.2967431514920121
95,0.0,0.13870041348939188
96,0.23607305936073059,0.15403351211449412
97,0.0,0.4848320605048401
98,0.47214611872146117,0.17998827737908288
99,0.0,0.09894199029382336
100,0.5278538812785388,0.13870041348939188
101,0.5278538812785388,0.253967416485919
102,0.0,0.1509340204464764
103,0.23607305936073059,0.1894939607397722
104,0.33378995433789954,0.12675651451241923
105,0.0,0.2353695071798655
106,0.0,0.2724003265450213
107,0.23607305936073059,0.13870041348939188
108,0.0,0.1402298541835143
109,0.0,0.24020500836667696
110,0.0,0.39609859920116064
111,0.0,0.11448165774359693
112,0.33378995433789954,0.1453131740067349
113,0.23607305936073059,0.41949075988228773
114,0.0,0.5071498074848901
115,0.0,0.22433470289103621
116,0.0,0.48082315438269657
117,0.5278538812785388,0.37791382754444985
118,0.0,0.21863103706183667
119,0.0,0.1458503808572734
120,0.0,0.36051408137468677
121,0.0,0.38084800019953396
122,0.0,0.31534138056404803
123,0.0,0.07402038891857383
124,0.47214611872146117,0.24867752783802702
125,0.0,0.34137864545211233
126,0.0,0.149942106368875
127,0.0,0.2859564856055744
128,0.0,0.17176389631012443
129,0.0,0.135642171633112
130,0.23607305936073059,0.3041825070740229
131,0.0,0.1937510052643074
132,0.0,0.29273424536986853
133,0.23607305936073059,0.23656799008213827
134,0.0,0.36939973849537955
135,0.23607305936073059,0.12812031642762559
136,0.33378995433789954,0.17845915645094293
137,0.47214611872146117,0.17998827737908288
138,0.0,0.08369139129219672
139,0.33378995433789954,0.17721942373693234
140,0.0,0.3172011395180551
141,0.0,0.14039517319644787
142,0.33378995433789954,0.15548013341915856
143,0.0,0.19614797106885298
144,0.0,0.20176881750859454
145,0.0,0.38415438045820544
146,0.0,0.2576872541599156
147,0.0,0.37134231683884467
148,0.23607305936073059,0.15403351211449412
149,0.0,0.13345177465323776
150,0.0,0.27578920642716837
151,0.33378995433789954,0.2266488493061238
152,0.0,0.1327492487897657
153,0.0,0.29116387462999077
154,0.0,0.12675651451241923
155,0.33378995433789954,0.19085808242096103
156,0.33378995433789954,0.17040009439491804
157,0.0,0.17581405224400576
158,0.0,0.14481721696793418
159,0.23607305936073059,0.07881464029364749
160,0.0,0.2113157506810216
161,0.23607305936073059,0.19445353112777947
162,0.5278538812785388,0.31472135432405146
163,0.33378995433789954,0.1937510052643074
164,0.23607305936073059,0.38229462150419835
165,0.0,0.17449150014053716
166,0.33378995433789954,0.2610348842303249
167,0.23607305936073059,0.08365014148045893
168,0.0,0.20449642133900725
169,0.0,0.2763267330436893
170,0.0,0.3639029612568338
171,0.0,0.08960162594606762
172,0.47214611872146117,0.20598429245540945
173,0.0,0.1310548088486922
174,0.0,0.23040993679185823
175,0.0,0.3571252014925397
176,0.0,0.2859564856055744
177,0.0,0.14787577859019654
178,0.33378995433789954,0.10038829183250529
179,0.0,0.26256400515846484
180,0.0,0.2842617258985184
181,0.0,0.2673170067218007
182,0.0,0.21309301001155315
183,0.0,0.19445353112777947
184,0.0,0.17540091459466306
185,0.0,0.1279962472264298
186,0.33378995433789954,0.29041977918879847
187,0.0,0.17581405224400576
188,0.0,0.26884612764994065
189,0.0,0.33170764307848943
190,0.0,0.23173248889532685
191,0.0,0.25376084766124757
192,1.0,0.12555803161014642
193,0.5278538812785388,0.07881464029364749
194,0.0,0.201231610658056
195,0.0,0.153785693478085
196,0.0,0.21817664960075617
197,0.33378995433789954,0.3633245045945575
198,0.23607305936073059,0.20292605059912952
199,0.0,0.22325996942397677
200,0.0,0.24020500836667696
201,0.23607305936073059,0.11956529733279996
202,0.0,0.24020500836667696
203,0.0,0.16928411111612077
204,0.0,0.44635461983501995
205,0.0,0.1494048995183365
206,0.33378995433789954,0.1509340204464764
207,0.23607305936073059,0.33848572260876597
208,0.0,0.18763420178576512
209,0.23607305936073059,0.20598429245540945
210,0.0,0.335799368590091
211,0.0,0.15886933306728807
212,0.0,0.12539271259721285
213,0.0,0.29302363358399786
214,0.0,0.08360889166872115
215,0.0,0.153785693478085
216,0.5278538812785388,0.14448657894206704
217,0.0,0.17411961230293224
218,0.0,0.32278073614605884
219,0.5278538812785388,0.1922218843361674
220,1.0,0.08480737457099398
221,0.0,0.2080096901883326
222,0.0,0.14481721696793418
223,0.0,0.27917840607529787
224,0.0,0.1471316831490042
225,0.0,0.41597781079894486
226,0.23607305936073059,0.25185983889550273
227,0.0,0.15246314137461642
228,0.0,0.27070588660394773
229,0.23607305936073059,0.18788234018815672
230,0.0,0.19445353112777947
231,0.0,0.1376672496000527
232,0.47214611872146117,0.11993718517040489
233,0.0,0.2610348842303249
234,0.0,0.10902613031678896
235,0.0,0.3339396096360839
236,0.0,0.2978178849590716
237,0.0,0.32836001300808015
238,0.0,0.09439555755515883
239,0.0,0.21974702034063393
240,0.0,0.07629360528790612
241,0.0,0.2673170067218007
242,0.0,0.2978178849590716
243,0.47214611872146117,0.15948903954130209
244,0.0,0.10811703562864554
245,0.0,0.38415438045820544
246,0.0,0.10200023215010325
247,0.0,0.2194992017042248
248,0.5278538812785388,0.13084792025803835
249,0.47214611872146117,0.2283436090131798
250,0.0,0.12675651451241923
251,0.23607305936073059,0.20292605059912952
252,0.33378995433789954,0.12435922894189116
253,0.33378995433789954,0.2058605430201961
254,0.0,0.39531325394823047
