,Linearity,Leniency
0,0.0,0.2814559991108827
1,0.0,0.4114109180831186
2,0.0,0.07155345470711225
3,0.0,0.439017664260956
4,0.0,0.3965973896070518
5,0.0,0.09121510388085827
6,0.0,0.6086994574994965
7,0.6125044154009184,0.2168154317428784
8,0.0,0.10921556233198809
9,0.0,0.22435695282815724
10,0.0,0.23100067378423625
11,0.0,0.38712585872758976
12,0.0,0.08340441641255046
13,0.0,0.19841070275001219
14,0.0,0.11365975979939293
15,0.0,0.3505859144363483
16,0.0,0.34353827024999484
17,0.0,0.31238477942249054
18,0.0,0.1581003452275932
19,0.0,0.21129422143189575
20,0.0,0.13134624868889924
21,0.0,0.24711592561977733
22,0.0,0.43511249418253306
23,0.2739314729777464,0.19809673318838866
24,0.0,0.20608698068253653
25,0.0,0.790501378826504
26,0.0,0.40270243048561094
27,1.0,0.08865646034050415
28,0.0,0.24401860200190328
29,0.0,0.47281940498600333
30,0.0,0.03914339101019012
31,0.0,0.05216131922785715
32,0.0,0.3014767683363086
33,0.0,0.338645346373721
34,0.0,0.5374151691754131
35,0.0,0.5622389086084619
36,0.0,0.49288497739002385
37,0.0,0.4984065350124685
38,0.0,0.15127706424567425
39,0.0,0.11514104318470719
40,0.0,0.16712280238672436
41,0.0,0.23701576099414431
42,0.2739314729777464,0.15661871453081697
43,0.0,0.5088654723783195
44,0.0,0.11217847641407862
45,0.0,0.156259594479137
46,0.0,0.398617353069886
47,0.0,0.07958885269131652
48,0.0,0.23930489084000756
49,0.0,0.3420566395532186
50,0.0,0.4571980300493877
51,0.0,0.2810520758806082
52,0.0,0.42294756291547136
53,0.0,0.048255801837972255
54,0.0,0.28751623681084726
55,0.0,0.12115613039461527
56,0.0,0.1263633711439745
57,0.0,0.36503997554927314
58,0.0,0.3870359050589388
59,0.0,0.08730958649097338
60,0.0,0.29357612719934983
61,0.0,0.1197196501878955
62,0.0,0.2741839917200947
63,0.0,0.2738700221584713
64,0.0,0.2996363648993144
