Episodes,Scores,Average,Total Rewards
0,-2.7999999999999954,-2.7999999999999954,-2.7999999999999954
1,-6.299999999999994,-4.5499999999999945,-9.099999999999978
2,-6.099999999999994,-5.066666666666661,-15.199999999999957
3,-6.299999999999994,-5.374999999999995,-21.500000000000032
4,1.0999999999999994,-4.0799999999999965,-20.40000000000006
5,-6.299999999999994,-4.449999999999996,-26.70000000000015
6,1.0999999999999994,-3.657142857142854,-25.600000000000176
7,-6.299999999999994,-3.9874999999999963,-31.900000000000265
8,-6.399999999999993,-4.255555555555551,-38.30000000000035
9,-6.099999999999994,-4.439999999999996,-44.40000000000044
10,-6.399999999999993,-4.618181818181814,-50.80000000000053
11,-6.399999999999993,-4.766666666666661,-57.20000000000062
12,-1.4000000000000004,-4.507692307692303,-58.60000000000068
13,-6.199999999999994,-4.628571428571424,-64.80000000000071
14,-6.399999999999993,-4.746666666666661,-71.20000000000034
15,-6.199999999999994,-4.837499999999994,-77.39999999999999
16,-6.199999999999994,-4.9176470588235235,-83.59999999999964
17,-6.299999999999994,-4.994444444444438,-89.89999999999928
18,-6.5999999999999925,-5.078947368421047,-96.4999999999989
19,-6.099999999999994,-5.129999999999994,-102.59999999999856
20,-6.199999999999994,-5.180952380952375,-108.7999999999982
21,-0.5000000000000018,-4.9681818181818125,-109.29999999999801
22,-6.699999999999992,-5.043478260869559,-115.99999999999763
23,1.0999999999999994,-4.787499999999994,-114.89999999999752
24,-0.6000000000000019,-4.619999999999995,-115.49999999999731
25,-6.199999999999994,-4.680769230769226,-121.69999999999696
26,-2.9999999999999947,-4.618518518518513,-124.69999999999662
27,-6.399999999999993,-4.682142857142852,-131.09999999999627
28,2.3,-4.441379310344822,-128.79999999999623
29,-2.899999999999995,-4.389999999999995,-131.6999999999959
30,0.399999999999999,-4.2354838709677365,-131.29999999999575
31,-6.299999999999994,-4.2999999999999945,-137.5999999999954
32,-1.4000000000000004,-4.212121212121207,-138.99999999999514
33,-6.099999999999994,-4.267647058823524,-145.0999999999948
34,-6.199999999999994,-4.322857142857138,-151.29999999999444
35,-6.399999999999993,-4.38055555555555,-157.69999999999408
36,-0.9000000000000021,-4.286486486486481,-158.59999999999386
37,-1.0000000000000018,-4.199999999999996,-159.59999999999363
38,-1.5999999999999996,-4.133333333333328,-161.19999999999337
39,-6.099999999999994,-4.182499999999996,-167.29999999999302
40,1.9000000000000001,-4.03414634146341,-165.39999999999296
41,-1.3000000000000007,-3.9690476190476147,-166.6999999999927
42,-6.499999999999993,-4.027906976744182,-173.19999999999234
43,-6.299999999999994,-4.07954545454545,-179.49999999999199
44,-6.199999999999994,-4.126666666666662,-185.69999999999163
45,0.4999999999999991,-4.026086956521735,-185.1999999999915
46,-2.4999999999999964,-3.993617021276591,-187.69999999999118
