agent,reward_experience_bonus,bonus_factor,historical,counter_changes,segments,rewards_sum,reward,entropy,discount_reward,changes_penalty,done_bonus,is_done_success,experience_bonus,counter_done_max_changes,piece_penalty,reward_game,counter_done,done_penalty,representation,entropy_map,discount_rewards,counter_done_interations
,3.591000000000011,1.746424919657298,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([69], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([43], dtype=int64), array([12], dtype=int64), array([62], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([2], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([62], dtype=int64), array([1], dtype=int64)]}",20,[12 36 12 28 62  1 69 12],0.8999999999999995,3.0,2.4056390622295662,,,0.0,True,1.1970000000000036,1,0,3.0,934,,narrow-puzzle,1.0442466713589007,1.721828799965464,0
,3.591600000000011,2.1661735138967266,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([12], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([67], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([28], dtype=int64)]}",13,[ 9 36 67 36 12 28 12  1],1.7,3.0,2.5,,,0.0,True,1.1972000000000036,1,0,3.0,935,,narrow-puzzle,1.0316841761063746,2.187888814309156,0
,3.5922000000000107,2.1661735138967266,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([69], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([15], dtype=int64), array([0], dtype=int64), array([14], dtype=int64), array([12], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([28], dtype=int64)]}",13,[ 1 14 69 12 28  0 14 12],1.8,3.0,2.5,,,0.0,True,1.1974000000000036,1,0,3.0,936,,narrow-puzzle,1.0310657652773902,2.2478977001032003,0
,3.5928000000000107,2.016597794967223,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([12], dtype=int64), array([15], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([17], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([28], dtype=int64)]}",15,[17 12  9  9 36  1 28 36],1.5999999999999999,3.0,2.5,,,0.0,True,1.1976000000000036,1,0,3.0,937,,narrow-puzzle,1.0315682375829751,2.128275931088327,0
,3.5934000000000106,2.469817807045694,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([41], dtype=int64), array([28], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([60], dtype=int64), array([12], dtype=int64)]}",10,[60 12 69  9 12 28 12 12],2.1,3.0,2.0,,,0.0,True,1.1978000000000035,1,0,3.0,938,,narrow-puzzle,1.044215704122686,2.4303302488554155,0
,3.5940000000000105,1.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([12], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([75], dtype=int64), array([9], dtype=int64), array([15], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([69], dtype=int64), array([55], dtype=int64), array([12], dtype=int64), array([68], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([63], dtype=int64), array([15], dtype=int64), array([28], dtype=int64), array([69], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([12], dtype=int64), array([68], dtype=int64), array([23], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([12], dtype=int64)]}",25,[28  9 12 14 12 68 23 12],0.399999999999999,3.0,2.4056390622295662,,,0.0,True,1.1980000000000035,1,0,3.0,939,,narrow-puzzle,1.0442466713589007,1.4427581981024107,0
,3.5946000000000113,1.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([12], dtype=int64), array([4], dtype=int64), array([28], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([0], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([15], dtype=int64), array([14], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([25], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([15], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([69], dtype=int64), array([47], dtype=int64), array([12], dtype=int64)]}",34,[ 9 28 12 69 47 12 12  4],-0.700000000000002,3.0,2.4056390622295662,,,0.0,True,1.1982000000000037,1,0,3.0,940,,narrow-puzzle,1.0311971924185719,0.8599743812235939,0
,3.595200000000011,1.746424919657298,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([41], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([69], dtype=int64)]}",20,[28  1 12 12 12 69 36 12],0.8999999999999995,3.0,2.0,,,0.0,True,1.1984000000000037,1,0,3.0,941,,narrow-puzzle,1.0315682375829751,1.721828799965464,0
,3.595800000000011,1.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([25], dtype=int64), array([41], dtype=int64), array([12], dtype=int64), array([41], dtype=int64), array([12], dtype=int64), array([15], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([17], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([69], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([1], dtype=int64), array([28], dtype=int64), array([62], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([1], dtype=int64)]}",31,[12 28 12  9 12  1 62  9],-0.700000000000002,3.0,2.1556390622295662,,,0.0,True,1.1986000000000037,1,0,3.0,942,,narrow-puzzle,1.031660988900251,0.8599743812235939,0
,3.5964000000000107,2.254624876411447,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([15], dtype=int64), array([36], dtype=int64), array([15], dtype=int64), array([7], dtype=int64), array([0], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([41], dtype=int64), array([36], dtype=int64), array([67], dtype=int64), array([12], dtype=int64), array([28], dtype=int64)]}",12,[36 67 12 28  0 12 12 41],1.9000000000000001,3.0,2.4056390622295662,,,0.0,True,1.1988000000000036,1,0,3.0,943,,narrow-puzzle,1.0313131508907798,2.3083055640859937,0
,3.597000000000011,2.254624876411447,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([28], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([12], dtype=int64)]}",12,[12  1 12 12 12 36 28 69],1.8,3.0,2.0,,,0.0,True,1.1990000000000036,1,0,3.0,944,,narrow-puzzle,1.0315682375829751,2.2478977001032003,0
,3.5976000000000106,1.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([28], dtype=int64), array([67], dtype=int64), array([68], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([68], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([62], dtype=int64), array([12], dtype=int64), array([67], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([28], dtype=int64)]}",22,[ 1 28  9 12 62 12 67  9],0.4999999999999991,3.0,2.5,,,0.0,True,1.1992000000000036,1,0,3.0,945,,narrow-puzzle,1.044215704122686,1.4978427097422335,0
,3.598200000000011,2.6034165586355513,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([69], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([7], dtype=int64), array([75], dtype=int64), array([28], dtype=int64)]}",9,[28 12 12 35  1 12  7 75],2.2,3.0,2.4056390622295662,,,0.0,True,1.1994000000000036,1,0,3.0,946,,narrow-puzzle,1.031660988900251,2.4919531412518694,0
,3.5988000000000113,2.7613402542968153,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([76], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([4], dtype=int64), array([41], dtype=int64), array([63], dtype=int64), array([41], dtype=int64), array([12], dtype=int64)]}",8,[76  9 28  4 41 63 41 12],2.3,3.0,2.75,,,10.0,True,1.1996000000000038,1,0,0.0,947,,narrow-puzzle,1.042852704511711,2.553987155462983,0
,3.5994000000000113,2.0873770280289223,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([12], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([3], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([46], dtype=int64), array([12], dtype=int64), array([49], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([76], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([28], dtype=int64)]}",14,[12 28  9  9  9 12 76 36],1.2999999999999996,3.0,2.1556390622295662,,,0.0,True,1.1998000000000038,1,0,3.0,948,,narrow-puzzle,1.0316841761063746,1.951783895271449,0
,3.600000000000011,2.354878881270658,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([25], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([3], dtype=int64), array([12], dtype=int64), array([14], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([69], dtype=int64)]}",11,[ 9 28 69 12  3 12 14  9],2.0,3.0,2.5,,,0.0,True,1.2000000000000037,1,0,3.0,949,,narrow-puzzle,1.0311971924185719,2.369115405788056,0
,3.600600000000011,2.7613402542968153,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([62], dtype=int64), array([28], dtype=int64), array([12], dtype=int64)]}",8,[36 12  9  9 12 62 28 12],2.3,3.0,2.1556390622295662,,,0.0,True,1.2002000000000037,1,0,0.0,950,,narrow-puzzle,1.0316223430027769,2.553987155462983,0
,3.601200000000011,1.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([15], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([1], dtype=int64), array([68], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([68], dtype=int64), array([69], dtype=int64), array([60], dtype=int64), array([28], dtype=int64), array([52], dtype=int64), array([69], dtype=int64), array([69], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([75], dtype=int64), array([69], dtype=int64), array([52], dtype=int64), array([0], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([76], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([62], dtype=int64)]}",38,[36 62  9  9 12  9  9 28],-1.1000000000000014,3.0,2.0,,,0.0,True,1.2004000000000037,1,0,3.0,951,,narrow-puzzle,1.0316223430027769,0.6581669822288789,0
