reward,is_done_success,entropy,experience_bonus,entropy_map,done_penalty,agent,done_bonus,counter_changes,changes_penalty,bonus_factor,historical,counter_done_max_changes,counter_done,representation,discount_rewards,rewards_sum,reward_game,discount_reward,piece_penalty,segments,counter_done_interations,reward_experience_bonus
3.0,True,2.4056390622295662,1.0162,1.12560048810773,,,0.0,20,,1.0246950765959597,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([163], dtype=int64), array([151], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([123], dtype=int64), array([177], dtype=int64), array([177], dtype=int64), array([38], dtype=int64), array([163], dtype=int64), array([55], dtype=int64), array([104], dtype=int64), array([52], dtype=int64), array([203], dtype=int64), array([239], dtype=int64), array([179], dtype=int64), array([179], dtype=int64), array([55], dtype=int64), array([179], dtype=int64), array([239], dtype=int64), array([163], dtype=int64), array([136], dtype=int64), array([177], dtype=int64)]}",112,30,narrow-puzzle,1.721828799965464,0.8999999999999995,9.0,,0,[ 55 179 239 163 136 177 179 179],0,3.0486
3.0,True,2.75,1.0164,1.1537771354442345,,,10.0,21,,1.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([104], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([55], dtype=int64), array([272], dtype=int64), array([141], dtype=int64), array([179], dtype=int64), array([255], dtype=int64), array([123], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([55], dtype=int64), array([151], dtype=int64), array([123], dtype=int64), array([179], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([151], dtype=int64), array([177], dtype=int64), array([136], dtype=int64), array([182], dtype=int64), array([199], dtype=int64)]}",113,31,narrow-puzzle,1.6091007062756386,0.6999999999999993,3.0,,0,[179 163 179 151 177 136 182 199],0,3.0492
3.0,True,3.0,1.0166,1.196735149254032,,,50.0,9,,1.5275252316519468,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([177], dtype=int64), array([123], dtype=int64), array([177], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([70], dtype=int64), array([272], dtype=int64), array([163], dtype=int64), array([104], dtype=int64)]}",114,32,narrow-puzzle,2.4919531412518694,2.2,9.0,,0,[104 123 177 151 179  70 272 163],0,3.0498
3.0,True,2.75,1.0168,1.1569305456180285,,,10.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([199], dtype=int64), array([168], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([49], dtype=int64), array([41], dtype=int64), array([163], dtype=int64), array([55], dtype=int64), array([179], dtype=int64), array([182], dtype=int64), array([151], dtype=int64)]}",122,33,narrow-puzzle,2.369115405788056,2.0,13.0,,0,[179 182 151 179  49  41 163  55],0,3.0504
3.0,True,2.5,1.017,1.1735470725035677,,,0.0,21,,1.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([226], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([225], dtype=int64), array([138], dtype=int64), array([80], dtype=int64), array([226], dtype=int64), array([179], dtype=int64), array([151], dtype=int64), array([242], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([206], dtype=int64), array([14], dtype=int64), array([138], dtype=int64), array([179], dtype=int64), array([179], dtype=int64), array([138], dtype=int64), array([163], dtype=int64), array([199], dtype=int64), array([177], dtype=int64), array([151], dtype=int64)]}",123,34,narrow-puzzle,1.6652796201412088,0.7999999999999994,6.0,,0,[179 179 138 163 199 177 151 138],0,3.0509999999999997
3.0,True,2.75,1.0172,1.1459627025872423,,,10.0,13,,1.2709778186044849,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([203], dtype=int64), array([80], dtype=int64), array([272], dtype=int64), array([163], dtype=int64), array([41], dtype=int64), array([104], dtype=int64), array([177], dtype=int64), array([226], dtype=int64), array([70], dtype=int64), array([226], dtype=int64), array([266], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([151], dtype=int64)]}",123,35,narrow-puzzle,2.187888814309156,1.7,3.0,,0,[ 70 226 266 163 179 151 177 226],0,3.0516000000000005
3.0,True,2.5,1.0174,1.1811588301893894,,,0.0,17,,1.1114378604524227,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([130], dtype=int64), array([179], dtype=int64), array([199], dtype=int64), array([141], dtype=int64), array([104], dtype=int64), array([255], dtype=int64), array([118], dtype=int64), array([163], dtype=int64), array([247], dtype=int64), array([179], dtype=int64), array([49], dtype=int64), array([163], dtype=int64), array([80], dtype=int64), array([80], dtype=int64), array([166], dtype=int64), array([151], dtype=int64), array([179], dtype=int64)]}",140,36,narrow-puzzle,1.951783895271449,1.2999999999999996,9.0,,0,[151 179 179  49 163  80  80 166],0,3.0522
3.0,True,3.0,1.0176,1.1857173583438319,,,50.0,13,,1.2709778186044849,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([180], dtype=int64), array([123], dtype=int64), array([170], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([116], dtype=int64), array([170], dtype=int64), array([226], dtype=int64), array([191], dtype=int64), array([138], dtype=int64), array([123], dtype=int64), array([163], dtype=int64), array([257], dtype=int64), array([82], dtype=int64)]}",141,37,narrow-puzzle,2.187888814309156,1.7,3.0,,0,[191 138 123 163 257  82 170 226],0,3.0528000000000004
3.0,True,3.0,1.0178,1.1900430829094313,,,50.0,16,,1.1456439237389602,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([55], dtype=int64), array([163], dtype=int64), array([160], dtype=int64), array([163], dtype=int64), array([191], dtype=int64), array([163], dtype=int64), array([295], dtype=int64), array([179], dtype=int64), array([38], dtype=int64), array([156], dtype=int64), array([179], dtype=int64), array([138], dtype=int64), array([151], dtype=int64), array([123], dtype=int64), array([163], dtype=int64), array([118], dtype=int64)]}",143,38,narrow-puzzle,2.0690560985413535,1.4999999999999998,6.0,,0,[ 38 156 179 138 151 123 163 118],0,3.0534
3.0,True,2.75,1.018,1.1172820498717564,,,10.0,12,,1.3228756555322954,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([104], dtype=int64), array([226], dtype=int64), array([94], dtype=int64), array([151], dtype=int64), array([226], dtype=int64), array([180], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([55], dtype=int64), array([226], dtype=int64), array([163], dtype=int64), array([179], dtype=int64)]}",144,39,narrow-puzzle,2.2478977001032003,1.8,4.0,,0,[151  55 226 163 179 226 180 104],0,3.0540000000000003
3.0,True,2.75,1.0182,1.1946424436780356,,,10.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([255], dtype=int64), array([104], dtype=int64), array([123], dtype=int64), array([163], dtype=int64), array([70], dtype=int64), array([80], dtype=int64), array([168], dtype=int64), array([70], dtype=int64), array([151], dtype=int64), array([199], dtype=int64), array([177], dtype=int64)]}",151,40,narrow-puzzle,2.369115405788056,2.0,6.0,,0,[151 199 177 163  70  80 168  70],0,3.0545999999999998
3.0,True,3.0,1.0184,1.163807839234816,,,50.0,13,,1.2709778186044849,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([163], dtype=int64), array([37], dtype=int64), array([80], dtype=int64), array([104], dtype=int64), array([127], dtype=int64), array([70], dtype=int64), array([179], dtype=int64), array([163], dtype=int64), array([177], dtype=int64), array([104], dtype=int64), array([203], dtype=int64), array([226], dtype=int64), array([123], dtype=int64)]}",151,41,narrow-puzzle,2.2478977001032003,1.8,13.0,,0,[177 104 203 226 123  70 179 163],0,3.0552
3.0,True,2.75,1.0186,1.179142519800288,,,10.0,15,,1.1832159566199232,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([206], dtype=int64), array([265], dtype=int64), array([226], dtype=int64), array([100], dtype=int64), array([226], dtype=int64), array([83], dtype=int64), array([163], dtype=int64), array([32], dtype=int64), array([100], dtype=int64), array([272], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([38], dtype=int64), array([295], dtype=int64), array([179], dtype=int64)]}",153,42,narrow-puzzle,2.128275931088327,1.5999999999999999,6.0,,0,[100 272 163 179  38 295 179  32],0,3.0557999999999996
3.0,True,2.75,1.0188,1.1483751345022115,,,10.0,12,,1.3228756555322954,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([123], dtype=int64), array([70], dtype=int64), array([255], dtype=int64), array([73], dtype=int64), array([190], dtype=int64), array([226], dtype=int64), array([249], dtype=int64), array([163], dtype=int64), array([151], dtype=int64), array([151], dtype=int64), array([177], dtype=int64), array([179], dtype=int64)]}",157,43,narrow-puzzle,2.3083055640859937,1.9000000000000001,6.0,,0,[151 151 177 179 190 226 249 163],0,3.0564
3.0,True,3.0,1.019,1.1847196112879212,,,50.0,10,,1.4491376746189437,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([199], dtype=int64), array([26], dtype=int64), array([177], dtype=int64), array([129], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([179], dtype=int64), array([182], dtype=int64), array([151], dtype=int64), array([297], dtype=int64)]}",162,44,narrow-puzzle,2.4303302488554155,2.1,6.0,,0,[151 297 177 129 163 104 179 182],0,3.0569999999999995
3.0,True,3.0,1.0192,1.1594402850356713,,,50.0,15,,1.1832159566199232,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([299], dtype=int64), array([226], dtype=int64), array([170], dtype=int64), array([55], dtype=int64), array([199], dtype=int64), array([41], dtype=int64), array([123], dtype=int64), array([151], dtype=int64), array([190], dtype=int64), array([125], dtype=int64), array([199], dtype=int64), array([163], dtype=int64), array([100], dtype=int64), array([138], dtype=int64)]}",162,45,narrow-puzzle,2.128275931088327,1.5999999999999999,6.0,,0,[151 190 125 199 163 100 138 123],0,3.0576000000000003
3.0,True,2.75,1.0194,1.160834719446878,,,10.0,18,,1.0801234497346435,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([55], dtype=int64), array([160], dtype=int64), array([129], dtype=int64), array([226], dtype=int64), array([104], dtype=int64), array([179], dtype=int64), array([167], dtype=int64), array([138], dtype=int64), array([151], dtype=int64), array([177], dtype=int64), array([177], dtype=int64), array([179], dtype=int64), array([138], dtype=int64), array([44], dtype=int64), array([179], dtype=int64), array([226], dtype=int64), array([168], dtype=int64), array([249], dtype=int64)]}",164,46,narrow-puzzle,1.951783895271449,1.2999999999999996,9.0,,0,[168 249 177 179 138  44 179 226],0,3.0582000000000003
3.0,True,3.0,1.0196,1.210118449534828,,,50.0,9,,1.5275252316519468,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([28], dtype=int64), array([126], dtype=int64), array([177], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([55], dtype=int64), array([80], dtype=int64), array([151], dtype=int64), array([295], dtype=int64)]}",167,47,narrow-puzzle,2.4919531412518694,2.2,6.0,,0,[295 126 177 104 163  55  80 151],0,3.0588
3.0,True,2.75,1.0198,1.1515245827440896,,,10.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([295], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([151], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([55], dtype=int64), array([179], dtype=int64), array([182], dtype=int64), array([61], dtype=int64), array([104], dtype=int64)]}",168,48,narrow-puzzle,2.369115405788056,2.0,9.0,,0,[182  61 104 151 163 179  55 179],0,3.0594
3.0,True,2.4056390622295662,1.02,1.1302166995383947,,,0.0,15,,1.1832159566199232,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([119], dtype=int64), array([179], dtype=int64), array([123], dtype=int64), array([118], dtype=int64), array([226], dtype=int64), array([41], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([163], dtype=int64), array([239], dtype=int64), array([55], dtype=int64), array([177], dtype=int64), array([179], dtype=int64), array([271], dtype=int64), array([179], dtype=int64)]}",173,49,narrow-puzzle,2.128275931088327,1.5999999999999999,6.0,,0,[163 239  55 177 179 271 179 179],0,3.06
3.0,True,3.0,1.0202,1.108740797023107,,,50.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([168], dtype=int64), array([190], dtype=int64), array([100], dtype=int64), array([179], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([226], dtype=int64), array([151], dtype=int64)]}",173,50,narrow-puzzle,2.553987155462983,2.3,7.0,,0,[168 190 100 179 163 104 226 151],0,3.0606
3.0,True,2.75,1.0204,1.1918355648105043,,,10.0,9,,1.5275252316519468,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([144], dtype=int64), array([70], dtype=int64), array([104], dtype=int64), array([179], dtype=int64), array([292], dtype=int64), array([163], dtype=int64), array([177], dtype=int64), array([55], dtype=int64), array([179], dtype=int64)]}",173,51,narrow-puzzle,2.4919531412518694,2.2,8.0,,0,[179  70 104 179 292 163 177  55],0,3.0612
3.0,True,3.0,1.0206,1.2117530890956163,,,50.0,10,,1.4491376746189437,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([182], dtype=int64), array([104], dtype=int64), array([70], dtype=int64), array([151], dtype=int64), array([104], dtype=int64), array([177], dtype=int64), array([38], dtype=int64), array([80], dtype=int64), array([163], dtype=int64), array([182], dtype=int64)]}",173,52,narrow-puzzle,2.4303302488554155,2.1,3.0,,0,[163 182  70 151 104 177  38  80],0,3.0618
3.0,True,3.0,1.0208,1.1566623215118674,,,50.0,18,,1.0801234497346435,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([55], dtype=int64), array([296], dtype=int64), array([151], dtype=int64), array([138], dtype=int64), array([163], dtype=int64), array([80], dtype=int64), array([179], dtype=int64), array([249], dtype=int64), array([80], dtype=int64), array([151], dtype=int64), array([38], dtype=int64), array([163], dtype=int64), array([168], dtype=int64), array([46], dtype=int64), array([179], dtype=int64), array([116], dtype=int64), array([130], dtype=int64), array([82], dtype=int64)]}",175,53,narrow-puzzle,1.8937257375651166,1.1999999999999995,3.0,,0,[116 130  82  38 163 168  46 179],0,3.0624
3.0,True,3.0,1.021,1.210349245118962,,,50.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([16], dtype=int64), array([179], dtype=int64), array([38], dtype=int64), array([163], dtype=int64), array([84], dtype=int64), array([123], dtype=int64), array([18], dtype=int64), array([55], dtype=int64)]}",176,54,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[ 16 179  38 163  84 123  18  55],0,3.0629999999999997
3.0,True,3.0,1.0211999999999999,1.1768966896355295,,,50.0,18,,1.0801234497346435,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([163], dtype=int64), array([123], dtype=int64), array([179], dtype=int64), array([104], dtype=int64), array([199], dtype=int64), array([151], dtype=int64), array([279], dtype=int64), array([151], dtype=int64), array([37], dtype=int64), array([256], dtype=int64), array([49], dtype=int64), array([108], dtype=int64), array([151], dtype=int64), array([123], dtype=int64), array([226], dtype=int64), array([271], dtype=int64), array([179], dtype=int64), array([177], dtype=int64)]}",178,55,narrow-puzzle,1.951783895271449,1.2999999999999996,12.0,,0,[179 177  49 108 151 123 226 271],0,3.0635999999999997
3.0,True,3.0,1.0214,1.1495932473110186,,,50.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([190], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([55], dtype=int64), array([70], dtype=int64), array([180], dtype=int64)]}",187,56,narrow-puzzle,2.553987155462983,2.3,6.0,,0,[190 104 163 151 179  55  70 180],0,3.0642000000000005
3.0,True,2.75,1.0216,1.176168888737937,,,10.0,10,,1.4491376746189437,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([80], dtype=int64), array([163], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([179], dtype=int64), array([104], dtype=int64), array([177], dtype=int64), array([163], dtype=int64), array([129], dtype=int64), array([114], dtype=int64)]}",190,57,narrow-puzzle,2.4303302488554155,2.1,6.0,,0,[129 114 151 179 179 104 177 163],0,3.0648
3.0,True,3.0,1.0218,1.1403477701610267,,,50.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([146], dtype=int64), array([179], dtype=int64), array([55], dtype=int64), array([100], dtype=int64), array([138], dtype=int64), array([104], dtype=int64), array([168], dtype=int64), array([179], dtype=int64), array([60], dtype=int64), array([226], dtype=int64), array([163], dtype=int64)]}",191,58,narrow-puzzle,2.369115405788056,2.0,6.0,,0,[ 60 226 163 100 138 104 168 179],0,3.0654000000000003
3.0,True,3.0,1.022,1.1566623215118674,,,50.0,16,,1.1456439237389602,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([129], dtype=int64), array([179], dtype=int64), array([199], dtype=int64), array([203], dtype=int64), array([49], dtype=int64), array([205], dtype=int64), array([151], dtype=int64), array([151], dtype=int64), array([163], dtype=int64), array([123], dtype=int64), array([179], dtype=int64), array([55], dtype=int64), array([226], dtype=int64), array([130], dtype=int64), array([199], dtype=int64)]}",195,59,narrow-puzzle,2.0690560985413535,1.4999999999999998,3.0,,0,[151 163 123 179  55 226 130 199],0,3.066
3.0,True,2.75,1.0222,1.2004643048190449,,,10.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([123], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([22], dtype=int64), array([123], dtype=int64), array([179], dtype=int64), array([243], dtype=int64), array([259], dtype=int64)]}",195,60,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[123 104 163  22 123 179 243 259],0,3.0666
3.0,True,2.4056390622295662,1.0224,1.1867860646958344,,,0.0,14,,1.224744871391589,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([170], dtype=int64), array([70], dtype=int64), array([104], dtype=int64), array([205], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([152], dtype=int64), array([69], dtype=int64), array([123], dtype=int64), array([163], dtype=int64), array([151], dtype=int64), array([151], dtype=int64)]}",195,61,narrow-puzzle,2.187888814309156,1.7,3.0,,0,[152  69 123 163 151 151 151 179],0,3.0671999999999997
3.0,True,3.0,1.0226,1.1838311700969053,,,50.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([123], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([179], dtype=int64), array([182], dtype=int64), array([160], dtype=int64), array([151], dtype=int64), array([70], dtype=int64), array([177], dtype=int64), array([163], dtype=int64), array([49], dtype=int64)]}",198,62,narrow-puzzle,2.369115405788056,2.0,3.0,,0,[177 163  49 179 182 160 151  70],0,3.0678
3.0,True,3.0,1.0228,1.1802539887012136,,,50.0,15,,1.1832159566199232,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([148], dtype=int64), array([49], dtype=int64), array([104], dtype=int64), array([179], dtype=int64), array([123], dtype=int64), array([123], dtype=int64), array([180], dtype=int64), array([177], dtype=int64), array([114], dtype=int64), array([151], dtype=int64), array([49], dtype=int64), array([164], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([55], dtype=int64)]}",203,63,narrow-puzzle,2.128275931088327,1.5999999999999999,6.0,,0,[114 151  49 164 163 179  55 177],0,3.0683999999999996
3.0,True,2.75,1.023,1.1481883037477523,,,10.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([226], dtype=int64), array([151], dtype=int64), array([70], dtype=int64), array([123], dtype=int64), array([100], dtype=int64), array([123], dtype=int64), array([179], dtype=int64), array([55], dtype=int64), array([163], dtype=int64), array([226], dtype=int64), array([239], dtype=int64)]}",203,64,narrow-puzzle,2.369115405788056,2.0,3.0,,0,[163 226 239 123 100 123 179  55],0,3.069
3.0,True,2.75,1.0231999999999999,1.2084572205674506,,,10.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([55], dtype=int64), array([104], dtype=int64), array([100], dtype=int64), array([163], dtype=int64), array([203], dtype=int64), array([55], dtype=int64), array([170], dtype=int64), array([144], dtype=int64), array([151], dtype=int64), array([151], dtype=int64), array([49], dtype=int64)]}",203,65,narrow-puzzle,2.369115405788056,2.0,9.0,,0,[151 151  49 163 203  55 170 144],0,3.0695999999999994
3.0,True,2.75,1.0233999999999999,1.1829617763458602,,,10.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([151], dtype=int64), array([297], dtype=int64), array([226], dtype=int64), array([80], dtype=int64), array([104], dtype=int64), array([179], dtype=int64), array([257], dtype=int64), array([179], dtype=int64), array([163], dtype=int64), array([151], dtype=int64), array([170], dtype=int64)]}",206,66,narrow-puzzle,2.369115405788056,2.0,6.0,,0,[163 151 170  80 104 179 257 179],0,3.0702
3.0,True,2.75,1.0236,1.1704291144393961,,,10.0,15,,1.1832159566199232,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([100], dtype=int64), array([191], dtype=int64), array([151], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([177], dtype=int64), array([163], dtype=int64), array([199], dtype=int64), array([61], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([138], dtype=int64), array([151], dtype=int64), array([272], dtype=int64)]}",209,67,narrow-puzzle,2.128275931088327,1.5999999999999999,6.0,,0,[199  61 151 179 138 151 272 163],0,3.0708
3.0,True,3.0,1.0238,1.1926403210184569,,,50.0,18,,1.0801234497346435,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([256], dtype=int64), array([179], dtype=int64), array([116], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([151], dtype=int64), array([104], dtype=int64), array([199], dtype=int64), array([55], dtype=int64), array([163], dtype=int64), array([284], dtype=int64), array([196], dtype=int64), array([38], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([179], dtype=int64), array([257], dtype=int64), array([180], dtype=int64)]}",209,68,narrow-puzzle,1.951783895271449,1.2999999999999996,12.0,,0,[257 180 284 196  38 104 151 179],0,3.0714
3.0,True,2.75,1.024,1.1444384082047565,,,10.0,12,,1.3228756555322954,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([104], dtype=int64), array([80], dtype=int64), array([179], dtype=int64), array([104], dtype=int64), array([190], dtype=int64), array([104], dtype=int64), array([118], dtype=int64), array([138], dtype=int64), array([151], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([179], dtype=int64)]}",218,69,narrow-puzzle,2.2478977001032003,1.8,3.0,,0,[138 151 163 179 179 190 104 118],0,3.072
3.0,True,3.0,1.0242,1.1855916734043566,,,50.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([66], dtype=int64), array([123], dtype=int64), array([130], dtype=int64), array([138], dtype=int64), array([129], dtype=int64), array([179], dtype=int64), array([163], dtype=int64), array([104], dtype=int64)]}",228,70,narrow-puzzle,2.553987155462983,2.3,3.0,,0,[ 66 123 130 138 129 179 163 104],0,3.0726
3.0,True,2.75,1.0244,1.211107249171785,,,10.0,9,,1.5275252316519468,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([179], dtype=int64), array([123], dtype=int64), array([217], dtype=int64), array([104], dtype=int64), array([179], dtype=int64), array([123], dtype=int64), array([113], dtype=int64), array([170], dtype=int64), array([163], dtype=int64)]}",231,71,narrow-puzzle,2.4919531412518694,2.2,6.0,,0,[163 123 217 104 179 123 113 170],0,3.0732
