Dungeon,MazeCoinLowMaps,Zelda,ZeldaLowMaps,Agent
3.01929923804993,21.51068712097934,74.27529050729977,35.46479361595415,S
11.665119130696151,22.545194193491042,87.71921380775636,32.26486938449781,H
11.748878736098844,20.663927979828898,77.24430387436236,38.61009122109529,HQ
11.548424614783324,20.871003806450922,87.47369460655565,41.30251324377082,HQEX
