Dungeon,MazeCoinLowMaps,Zelda,ZeldaLowMaps,Agent
0.49332834137113996,0.3698587934604232,0.12050344212072304,0.17872539718797664,S
0.2524308055685756,0.22927338354026186,0.08154651058774298,0.11875036098162527,H
0.23753894417547625,0.17865140469640875,0.1423960586803447,0.12871325982573945,HQ
0.23923578327666623,0.17557071481314876,0.08669936904947528,0.10104855396529912,HQEX
