Dungeon,MazeCoinLowMaps,Zelda,ZeldaLowMaps,Agent
9.116167888888889,462.70966041666657,5516.818779943776,1257.7515862222222,S
136.07500433333334,508.2857812222222,7694.6604710508755,1041.021796398704,H
138.03615155555556,426.99791955555554,5966.682481034833,1490.7391441012994,HQ
133.36611108333335,435.5987998888889,7651.647248120964,1705.8976002518639,HQEX
