Dungeon,MazeCoinLowMaps,Zelda,ZeldaLowMaps,Agent
1.3,2.0,3.0,2.75,S
2.75,2.75,3.0,2.5,H
2.75,2.75,3.0,3.0,HQ
2.75,2.75,3.0,3.0,HQEX
