segments,segments
0,434
1,466
3,247
4,266
6,6
7,2
9,375
12,603
13,1
14,253
15,152
17,28
19,1
21,2
23,27
25,8
26,1
27,812
28,169
29,8
30,2
33,4
34,16
35,157
36,356
37,1
38,1
39,1
41,41
46,1
47,155
48,65
49,75
50,1
51,139
52,18
53,1
54,2
55,3
57,115
60,5
62,255
63,108
66,122
67,35
68,59
69,113
73,2
74,22
75,27
76,235
77,2
