segments,segments
0,235
1,264
2,11
3,395
4,255
5,7
6,57
7,7
8,3
9,316
12,234
13,3
14,234
15,164
16,1
17,74
18,1
19,14
21,1
22,5
23,72
25,8
26,105
27,381
28,421
29,43
30,34
32,1
33,74
34,157
35,158
36,203
37,2
38,14
39,1
40,17
41,254
42,2
43,4
45,5
46,51
47,288
48,54
49,105
50,1
51,16
52,173
54,12
55,19
56,3
57,90
58,4
59,1
60,158
61,1
62,100
63,97
66,114
67,54
68,68
69,17
71,1
73,16
74,3
75,95
76,169
77,1
78,4
