#{"t_start": 1682655461.1991806, "env_id": null}
r,l,t
-2.1,21,1.549781
-2.1,21,2.94467
-2.1,21,4.374022
-2.1,21,5.750838
1.3,18,7.035897
1.6,15,8.176171
1.0,21,9.716934
-2.1,21,11.102627
-2.1,21,12.50496
-2.1,21,13.980922
1.5,16,15.202345
-2.1,21,16.609009
-2.1,21,18.01524
-2.1,21,19.396991
-2.1,21,20.808522
-2.1,21,22.204837
1.6,15,23.317496
-2.1,21,24.703503
1.3,18,26.030323
-2.1,21,27.419363
1.8,13,28.434541
-2.1,21,29.820494
-2.1,21,31.291657
-2.1,21,32.706215
-2.1,21,34.120743
-2.1,21,35.536323
1.5,16,36.736183
-2.1,21,38.131827
2.2,9,38.898097
-2.1,21,40.301306
-2.1,21,41.665861
-2.1,21,43.063649
1.2,19,44.405443
-2.1,21,45.818158
-2.1,21,47.189795
-2.1,21,48.554509
-2.1,21,49.928089
1.2,19,51.298144
-2.1,21,52.65389
2.3,8,53.347166
1.9,12,54.287684
2.2,9,55.06107
-2.1,21,56.479753
1.6,15,57.595884
-2.1,21,58.96987
2.3,8,59.68204
-2.1,21,61.068166
1.2,19,62.415727
-2.1,21,63.809206
1.9,12,64.757119
-2.1,21,66.113225
-2.1,21,67.438096
-2.1,21,68.882355
-2.1,21,70.293306
-2.1,21,71.681375
-2.1,21,73.085482
-2.1,21,74.495527
-2.1,21,75.892137
-2.1,21,77.253555
1.6,15,78.359021
-2.1,21,79.738001
1.7,14,80.802514
1.8,13,81.804093
1.5,16,82.992065
-2.1,21,84.374089
1.8,13,85.37986
-2.1,21,86.770649
-2.1,21,88.16714
2.2,9,88.982278
1.0,21,90.463734
1.6,15,91.578051
-2.1,21,92.999642
-2.1,21,94.379947
-2.1,21,95.781796
-2.1,21,97.179726
-2.1,21,98.570769
2.2,9,99.338892
-2.1,21,100.710693
1.8,13,101.738038
-2.1,21,103.138721
-2.1,21,104.547885
2.1,10,105.377068
-2.1,21,106.737735
-2.1,21,108.118176
2.3,8,108.811705
-2.1,21,110.181413
-2.1,21,111.56087
-2.1,21,112.9332
-2.1,21,114.288476
-2.1,21,115.66186
-2.1,21,117.068851
-2.1,21,118.50336
-2.1,21,119.861916
-2.1,21,121.23322
1.3,18,122.526838
2.1,10,123.356739
1.2,19,124.717405
1.0,21,126.211582
1.9,12,127.155383
-2.1,21,128.521553
-2.1,21,129.904753
-2.1,21,131.279256
-2.1,21,132.698355
1.8,13,133.696061
-2.1,21,135.105115
-2.1,21,136.486452
1.2,19,137.829401
-2.1,21,139.255414
-2.1,21,140.667981
-2.1,21,142.063535
-2.1,21,143.447901
-2.1,21,144.829763
-2.1,21,146.249307
-2.1,21,147.661771
-2.1,21,149.030905
-2.1,21,150.420107
-2.1,21,151.816595
-2.1,21,153.198498
-2.1,21,154.61906
-2.1,21,155.983442
-2.1,21,157.365534
-2.1,21,158.746531
-2.1,21,160.128068
-2.1,21,161.488982
-2.1,21,162.860753
2.2,9,163.638142
-2.1,21,165.060815
-2.1,21,166.461922
-2.1,21,167.854228
1.5,16,169.08545
-2.1,21,170.440843
-2.1,21,171.82478
-2.1,21,173.197594
1.8,13,174.210277
-2.1,21,175.578381
-2.1,21,176.973299
-2.1,21,178.381364
-2.1,21,179.756151
2.3,8,180.475547
-2.1,21,181.898557
1.9,12,182.847455
-2.1,21,184.249206
-2.1,21,185.632787
-2.1,21,187.053987
-2.1,21,188.476079
-2.1,21,189.891061
-2.1,21,191.274552
-2.1,21,192.681104
1.6,15,193.821245
1.8,13,194.819275
1.7,14,195.868695
-2.1,21,197.250226
2.1,10,198.090548
-2.1,21,199.521368
1.6,15,200.630536
1.5,16,201.806371
-2.1,21,203.198381
-2.1,21,204.584422
-2.1,21,205.96938
-2.1,21,207.364616
-2.1,21,208.780456
1.1,20,210.226983
1.8,13,211.250151
-2.1,21,212.721255
-2.1,21,214.108541
-2.1,21,215.50657
-2.1,21,216.881158
-2.1,21,218.283476
-2.1,21,219.700443
-2.1,21,221.128844
2.1,10,221.948968
-2.1,21,223.329486
-2.1,21,224.730505
-2.1,21,226.113427
-2.1,21,227.511463
-2.1,21,228.860745
-2.1,21,230.228179
2.1,10,231.047169
1.6,15,232.145399
1.9,12,233.067073
-2.1,21,234.452155
1.5,16,235.62455
1.8,13,236.61893
2.3,8,237.319421
-2.1,21,238.711437
-2.1,21,240.090632
-2.1,21,241.47893
-2.1,21,242.875219
-2.1,21,244.283738
-2.1,21,245.749392
-2.1,21,247.170078
2.0,11,248.050169
2.1,10,248.911397
-2.1,21,250.317634
1.6,15,251.437295
2.2,9,252.194852
-2.1,21,253.60478
-2.1,21,254.997292
-2.1,21,256.411248
2.1,10,257.23826
-2.1,21,258.643744
-2.1,21,260.0558
2.3,8,260.772685
-2.1,21,262.156803
-2.1,21,263.533554
-2.1,21,264.932778
-2.1,21,266.330352
-2.1,21,267.72685
-2.1,21,269.115042
-2.1,21,270.537118
-2.1,21,271.971627
2.0,11,272.865019
2.3,8,273.573699
-2.1,21,274.968112
-2.1,21,276.373809
2.2,9,277.153787
-2.1,21,278.527208
-2.1,21,279.93627
-2.1,21,281.328024
2.0,11,282.238056
-2.1,21,283.620184
-2.1,21,284.997582
-2.1,21,286.40558
-2.1,21,287.798735
1.6,15,288.895673
-2.1,21,290.262258
1.4,17,291.476159
1.6,15,292.573113
-2.1,21,293.964137
2.3,8,294.670104
-2.1,21,296.036475
1.1,20,297.49123
-2.1,21,298.879771
-2.1,21,300.249308
1.1,20,301.666098
-2.1,21,303.044367
-2.1,21,304.427423
-2.1,21,305.841511
1.1,20,307.24113
-2.1,21,308.704121
-2.1,21,310.095311
-2.1,21,311.492384
-2.1,21,312.900178
-2.1,21,314.30914
-2.1,21,315.736931
-2.1,21,317.131532
-2.1,21,318.535424
-2.1,21,319.920236
-2.1,21,321.345417
-2.1,21,322.804965
-2.1,21,324.202039
-2.1,21,325.581222
-2.1,21,326.968382
-2.1,21,328.391195
-2.1,21,329.782706
-2.1,21,331.180043
1.8,13,332.168615
-2.1,21,333.601735
-2.1,21,335.007847
-2.1,21,336.435714
1.7,14,337.513377
-2.1,21,338.901307
-2.1,21,340.327341
1.1,20,341.728108
-2.1,21,343.133133
-2.1,21,344.539385
-2.1,21,345.891596
-2.1,21,347.28211
-2.1,21,348.651086
-2.1,21,350.018263
-2.1,21,351.356362
-2.1,21,352.74042
-2.1,21,354.084508
-2.1,21,355.449507
2.3,8,356.151497
1.5,16,357.331957
-2.1,21,358.72064
-2.1,21,360.101851
-2.1,21,361.498211
-2.1,21,362.909178
-2.1,21,364.298454
-2.1,21,365.693629
-2.1,21,367.067766
-2.1,21,368.474748
-2.1,21,369.891256
