#{"t_start": 1668724921.2190268, "env_id": null}
r,l,t
-2.1,21,1.156998
-2.1,21,2.205425
7.544661,11,2.935275
-0.9,20,4.02589
7.444661,12,4.775946
-2.1,21,5.841139
-2.1,21,6.876359
-2.2,22,7.985333
-2.1,21,9.033524
-2.1,21,10.090012
-2.3,23,11.211154
-2.2,22,12.270388
-2.2,22,13.352525
-2.1,21,14.407787
-2.2,22,15.489258
-2.1,21,16.541214
-2.1,21,17.584643
-2.1,21,18.645427
7.844661,8,19.240353
-2.1,21,20.275497
6.544661,21,21.403166
-2.2,22,22.505501
-2.2,22,23.605298
-2.3,23,24.71594
-2.1,21,25.766327
-2.1,21,26.807254
-1.1,22,27.994821
-2.1,21,29.057194
-2.1,21,30.104076
-0.5,16,31.065866
-2.1,21,32.138645
7.644661,10,32.794072
-2.1,21,33.836895
-2.1,21,34.897758
-2.1,21,35.915771
-2.1,21,36.961672
-2.2,22,38.042341
-2.2,22,39.120102
-2.1,21,40.164482
-2.2,22,41.241072
-2.1,21,42.310353
-2.3,23,43.517359
-2.3,23,44.632969
-2.1,21,45.693782
-2.1,21,46.762995
-2.1,21,47.806757
-2.1,21,48.868181
-2.1,21,49.95719
-2.1,21,50.997734
-2.2,22,52.055358
-2.1,21,53.105278
6.744661,19,54.144758
-2.1,21,55.191777
-2.1,21,56.256346
-2.1,21,57.329995
-2.2,22,58.457996
-2.3,23,59.565907
-2.1,21,60.634932
0.0,11,61.353537
-2.4,24,62.548432
6.744661,19,63.600647
0.3,8,64.205734
6.644661,20,65.293979
-0.3,14,66.133022
-2.2,22,67.229309
7.444661,12,68.007752
-2.3,23,69.151337
-2.1,21,70.205263
6.544661,21,71.357655
-2.1,21,72.395071
-2.2,22,73.472123
-2.3,23,74.592423
-2.2,22,75.687259
-2.1,21,76.759231
-2.1,21,77.835322
-2.1,21,78.873704
-8.810052,17,79.8436
-11.03546,19,80.89746
-2.1,21,81.955912
-2.1,21,83.000819
-2.1,21,84.046727
-2.1,21,85.07146
7.144661,15,85.954487
-0.2,13,86.770231
6.844661,18,87.803833
6.644661,20,88.907306
-2.1,21,89.970101
-2.2,22,91.077295
6.644661,20,92.209237
-2.2,22,93.306112
-2.1,21,94.383907
-2.2,22,95.489162
7.344661,13,96.294837
-2.1,21,97.356532
-2.2,22,98.471384
-2.2,22,99.557368
-2.2,22,100.612245
7.244661,14,101.455745
6.644661,20,102.530534
-2.1,21,103.631562
0.0,11,104.338562
-2.1,21,105.39701
-8.310052,12,106.18891
-2.2,22,107.318537
-2.1,21,108.377392
-2.1,21,109.440149
-2.1,21,110.499405
-0.4,15,111.391191
-2.1,21,112.438929
-2.1,21,113.472972
-2.1,21,114.563907
7.444661,12,115.303054
-2.1,21,116.368356
-2.1,21,117.404163
-2.2,22,118.473312
6.644661,20,119.566746
-2.1,21,120.633369
-2.1,21,121.724309
-2.2,22,122.789555
-2.3,23,123.905767
-2.1,21,124.971573
-2.2,22,126.054111
-2.1,21,127.09985
-2.1,21,128.167172
6.644661,20,129.245954
-0.5,16,130.191911
7.544661,11,130.902632
-2.1,21,131.931148
0.3,8,132.528572
-2.1,21,133.592505
-2.3,23,134.723489
-2.1,21,135.77785
-2.1,21,136.822844
-2.1,21,137.860156
-2.2,22,138.920586
-0.4,15,139.797646
-2.1,21,140.823784
-2.2,22,141.906564
-2.1,21,142.960897
-2.2,22,144.02515
-2.1,21,145.070158
7.044661,16,146.013568
-2.1,21,147.065256
-2.5,25,148.248999
-2.3,23,149.380871
-2.2,22,150.465357
-2.1,21,151.523695
-2.1,21,152.61243
-2.2,22,153.710162
-2.1,21,154.773531
-2.2,22,155.845682
-2.2,22,156.929264
7.644661,10,157.599572
-2.2,22,158.71141
-2.2,22,159.767849
-2.2,22,160.829201
-2.1,21,161.882519
-2.1,21,162.942434
-2.1,21,164.050959
-2.1,21,165.116958
-2.3,23,166.247454
6.544661,21,167.369072
-2.2,22,168.463736
-2.1,21,169.513778
-2.1,21,170.572111
-2.2,22,171.645599
-2.1,21,172.664373
-2.1,21,173.727419
-2.3,23,174.854667
-2.2,22,175.938316
-2.1,21,176.982843
-0.5,16,177.891531
6.344661,23,179.101168
