#{"t_start": 1683083077.512347, "env_id": null}
r,l,t
-13.455339,21,1.304584
3.844661,28,2.949612
-17.2,63,6.468106
-7.9,10,7.149177
-1.7,8,7.717723
-28.523058,24,9.154795
-29.13546,20,10.450128
7.644661,10,11.111634
-16.9,40,13.446344
-3.855339,25,14.921166
2.044661,26,16.482368
-1.9,10,17.160989
0.3,8,17.704558
-12.0,31,19.513773
0.2,9,20.104578
3.444661,12,20.87741
-1.8,9,21.476914
0.3,8,22.032816
-17.93546,8,22.584234
-8.3,14,23.471512
-13.155339,38,25.717127
-41.6,47,28.395591
7.444661,12,29.178603
-1.7,8,29.725709
-2.4,15,30.667109
-14.83546,17,31.725379
-6.0,11,32.434256
3.544661,11,33.135495
-31.110052,40,35.581192
7.844661,8,36.141151
-8.0,31,37.926394
-3.755339,44,40.476513
3.244661,14,41.374478
-4.0,11,42.088153
-19.755339,84,46.735087
-15.6,27,48.322178
3.044661,16,49.307519
-18.155339,48,52.022494
6.244661,24,53.478835
-0.4,15,54.419222
-6.0,31,56.225668
-28.955339,36,58.334037
-19.3,24,59.755386
-9.910052,8,60.311726
-12.810052,17,61.377454
-15.910052,8,61.943676
-27.432015,17,63.023054
7.344661,13,63.853924
-17.7,28,65.50515
7.444661,12,66.288852
-4.0,11,67.0128
-6.7,18,68.12465
-16.23546,11,68.842215
7.744661,9,69.513268
-21.132015,14,70.426643
-0.3,14,71.318695
-35.674642,16,72.325597
-24.5,36,74.422959
-2.5,16,75.406607
-24.8,59,78.774477
-4.4,15,79.708396
3.244661,14,80.575172
5.444661,12,81.332448
7.244661,14,82.220938
-4.5,16,83.217779
-24.655339,93,88.460086
0.0,11,89.17289
-1.7,8,89.725167
-25.7,48,92.505674
-44.4,75,96.852525
-14.13546,10,97.502913
-11.855339,45,100.048631
-27.8,49,102.836787
-1.3,24,104.255341
-10.010052,9,104.863955
-3.0,21,106.135768
7.844661,8,106.683512
-14.3,34,108.66529
-14.03546,9,109.282425
-3.7,8,109.832105
-42.13546,50,112.706764
3.744661,29,114.438994
0.1,10,115.113614
-10.610052,15,116.056165
-12.710052,16,117.059737
5.044661,16,118.052386
-8.8,19,119.218228
-1.955339,26,120.767345
6.644661,20,121.979991
-9.4,25,123.480253
0.544661,21,124.77882
6.944661,17,125.809237
-9.2,23,127.199933
0.044661,26,128.75004
-5.255339,39,130.996523
-3.8,9,131.606221
-10.255339,29,133.301479
