Episodes,Scores,Average,Total Rewards
0,-2.1000000000000005,-2.1000000000000005,-2.1000000000000005
1,-2.1000000000000005,-2.1000000000000005,-4.200000000000001
2,-2.1000000000000005,-2.1000000000000005,-6.299999999999994
3,1.85,-1.1125000000000003,-4.44999999999999
4,-2.1000000000000005,-1.3100000000000003,-6.549999999999983
5,-2.1000000000000005,-1.441666666666667,-8.649999999999975
6,-2.1000000000000005,-1.5357142857142863,-10.749999999999968
7,-2.1000000000000005,-1.6062500000000006,-12.84999999999996
8,1.1499999999999997,-1.3000000000000005,-11.699999999999955
9,-2.1000000000000005,-1.3800000000000003,-13.799999999999947
10,-2.1000000000000005,-1.445454545454546,-15.89999999999994
11,-2.1000000000000005,-1.5000000000000007,-17.999999999999968
12,-2.1000000000000005,-1.5461538461538469,-20.099999999999998
13,-2.1000000000000005,-1.5857142857142865,-22.200000000000028
14,-2.1000000000000005,-1.6200000000000008,-24.300000000000058
15,-2.1000000000000005,-1.6500000000000008,-26.400000000000087
16,-2.1000000000000005,-1.676470588235295,-28.500000000000117
17,-2.1000000000000005,-1.7000000000000008,-30.600000000000147
18,-2.1000000000000005,-1.7210526315789483,-32.70000000000017
19,-2.1000000000000005,-1.7400000000000009,-34.8000000000002
20,-2.1000000000000005,-1.757142857142858,-36.90000000000023
21,-2.1000000000000005,-1.7727272727272736,-39.00000000000026
22,-2.1000000000000005,-1.7869565217391314,-41.10000000000029
23,-2.1000000000000005,-1.800000000000001,-43.20000000000032
24,-2.1000000000000005,-1.812000000000001,-45.30000000000035
25,-2.1000000000000005,-1.8230769230769241,-47.40000000000038
26,1.75,-1.6907407407407418,-45.6500000000004
27,-2.1000000000000005,-1.705357142857144,-47.750000000000426
28,-2.1000000000000005,-1.7189655172413802,-49.850000000000456
29,-2.1000000000000005,-1.7316666666666678,-51.950000000000486
30,-2.1000000000000005,-1.7435483870967752,-54.050000000000516
31,0.9999999999999998,-1.657812500000001,-53.05000000000054
32,1.0999999999999994,-1.574242424242425,-51.950000000000564
33,-2.1000000000000005,-1.5897058823529422,-54.050000000000594
34,0.1999999999999995,-1.5385714285714294,-53.85000000000062
35,-2.1000000000000005,-1.5541666666666676,-55.95000000000065
36,-2.1000000000000005,-1.5689189189189199,-58.05000000000068
37,-2.1000000000000005,-1.5828947368421062,-60.15000000000071
38,-2.1000000000000005,-1.5961538461538471,-62.25000000000074
39,-2.1000000000000005,-1.608750000000001,-64.35000000000075
40,0.7499999999999996,-1.5512195121951229,-63.600000000000634
41,-2.1000000000000005,-1.564285714285715,-65.70000000000054
42,1.7,-1.4883720930232565,-64.00000000000047
43,-2.1000000000000005,-1.5022727272727279,-66.10000000000035
44,1.0499999999999996,-1.4455555555555561,-65.05000000000025
45,-2.1000000000000005,-1.4597826086956527,-67.15000000000013
46,1.1056390622295662,-1.4051991688887329,-66.04436093777049
47,-2.1000000000000005,-1.419674186203551,-68.14436093777037
48,-2.1000000000000005,-1.433558386485111,-70.24436093777025
49,-2.1000000000000005,-1.4468872187554087,-72.34436093777013
50,1.75,-1.3842031556425576,-70.59436093777008
51,-2.1000000000000005,-1.3979684795725082,-72.69436093776996
52,-2.1000000000000005,-1.411214357316423,-74.79436093776984
53,-2.1000000000000005,-1.4239696469957484,-76.89436093776972
54,-2.1000000000000005,-1.436261107959462,-78.9943609377696
55,-2.1000000000000005,-1.4481135881744716,-81.09436093776948
