segments,segments
0,43
1,430
2,136
3,369
4,438
5,14
6,205
7,169
8,6
9,504
10,10
11,3
12,413
13,1
14,422
15,409
17,4
18,2
19,60
21,13
22,41
23,28
25,41
26,45
27,52
28,767
29,32
30,3
31,1
33,32
34,196
35,203
36,251
37,86
38,41
40,21
41,231
42,7
43,89
44,1
45,14
46,99
47,329
48,49
49,62
50,5
51,46
52,9
53,8
54,2
55,3
57,22
60,19
61,1
62,153
63,5
66,47
67,63
68,4
69,171
73,10
74,125
75,289
76,167
77,7
