#{"t_start": 1682555552.3010056, "env_id": null}
r,l,t
-2.1,21,1.456679
-2.1,21,2.683997
1.084963,16,3.811548
-2.1,21,5.100281
1.884963,8,5.694817
-2.1,21,6.953919
-2.1,21,8.232911
-2.1,21,9.484934
-2.1,21,10.714671
-2.1,21,11.958135
-2.1,21,13.191829
-2.1,21,14.442224
-2.1,21,15.730533
-2.1,21,17.016114
1.384963,13,17.919603
1.484963,12,18.766596
-2.1,21,20.238453
1.351629,10,21.108037
-2.1,21,22.635691
-2.1,21,24.029446
-2.1,21,25.422559
-2.1,21,26.721704
-2.1,21,28.018412
0.851629,15,29.027243
-2.1,21,30.349362
-2.1,21,31.615413
-2.1,21,32.88354
-2.1,21,34.149527
-2.1,21,35.414326
-2.1,21,36.619194
-2.1,21,37.848215
-2.1,21,39.107467
-2.1,21,40.353762
-2.1,21,41.66891
-2.1,21,42.889218
-2.1,21,44.123576
-2.1,21,45.341445
-2.1,21,46.577029
2.084963,6,47.089058
-2.1,21,48.343595
-2.1,21,49.600539
-2.1,21,50.863483
1.084963,16,51.893342
-2.1,21,53.134043
-2.1,21,54.390079
-2.1,21,55.641938
1.784963,9,56.294734
-2.1,21,57.520537
-2.1,21,58.768889
-2.1,21,60.033537
-2.1,21,61.272129
0.684963,20,62.534458
-2.1,21,63.817384
-2.1,21,65.086439
-2.1,21,66.411591
0.684963,20,67.698518
-2.1,21,69.018094
-2.1,21,70.275815
-2.1,21,71.567301
-2.1,21,72.793997
-2.1,21,74.033059
-2.1,21,75.278556
1.584963,11,76.070439
-2.1,21,77.353125
-2.1,21,78.602944
-2.1,21,79.848697
-2.1,21,81.114023
-2.1,21,82.38835
1.184963,15,83.376554
1.184963,15,84.336724
0.551629,18,85.492228
1.351629,10,86.231718
-2.1,21,87.490248
-2.1,21,89.10389
-2.1,21,90.453305
-2.1,21,91.757823
-2.1,21,93.097237
-2.1,21,94.360819
-2.1,21,95.67018
1.384963,13,96.54116
-2.1,21,97.815709
1.651629,7,98.399564
-2.1,21,99.668102
-2.1,21,100.928718
-2.1,21,102.236481
-2.1,21,103.497591
-2.1,21,104.764083
1.184963,15,105.787059
-2.1,21,107.054101
1.384963,13,107.892669
-2.1,21,109.182886
-2.1,21,110.49971
-2.1,21,111.791313
-2.1,21,113.050298
-2.1,21,114.303846
-2.1,21,115.564942
-2.1,21,116.821271
1.484963,12,117.65253
-2.1,21,118.926016
-2.1,21,120.17175
-2.1,21,121.414708
-2.1,21,122.657743
-2.1,21,123.938424
1.684963,10,124.6476
-2.1,21,125.870902
0.851629,15,126.856062
-2.1,21,128.126173
-2.1,21,129.381339
-2.1,21,130.602008
-2.1,21,131.833582
-2.1,21,133.120079
-2.1,21,134.353452
-2.1,21,135.566103
2.084963,6,136.058626
-2.1,21,137.267601
-2.1,21,138.500914
-2.1,21,139.730536
-2.1,21,140.956806
-2.1,21,142.19672
1.584963,11,142.957377
-2.1,21,144.20019
-2.1,21,145.450176
1.184963,15,146.479836
-2.1,21,147.701893
-2.1,21,148.940679
-2.1,21,150.157786
1.151629,12,150.96933
-2.1,21,152.177654
1.084963,16,153.184043
-2.1,21,154.498494
-2.1,21,155.741071
-2.1,21,156.978437
-2.1,21,158.225223
-2.1,21,159.467803
-2.1,21,160.727799
-2.1,21,162.005254
-2.1,21,163.230527
-2.1,21,164.429464
-2.1,21,165.663256
-2.1,21,166.904695
-2.1,21,168.153162
0.751629,16,169.199932
-2.1,21,170.469318
-2.1,21,171.728631
-2.1,21,172.980246
-2.1,21,174.231918
-2.1,21,175.449281
-2.1,21,176.672105
1.984963,7,177.220761
-2.1,21,178.448796
-2.1,21,179.686219
0.984963,17,180.78636
-2.1,21,182.16669
-2.1,21,183.478787
-2.1,21,184.708129
-2.1,21,185.951271
-2.1,21,187.197137
-2.1,21,188.45158
-2.1,21,189.718556
-2.1,21,190.9549
-2.1,21,192.204172
-2.1,21,193.476742
-2.1,21,194.747064
-2.1,21,196.071295
0.851629,15,197.09396
1.984963,7,197.663367
-2.1,21,198.930024
2.084963,6,199.438927
-2.1,21,200.705495
-2.1,21,201.967392
-2.1,21,203.198208
-2.1,21,204.469455
-2.1,21,205.73374
2.084963,6,206.254881
-2.1,21,207.501773
-2.1,21,208.779115
-2.1,21,210.039263
1.684963,10,210.730558
-2.1,21,211.954412
-2.1,21,213.183747
-2.1,21,214.406098
1.084963,16,215.458863
-2.1,21,216.678449
-2.1,21,217.894737
1.984963,7,218.448518
-2.1,21,219.683442
-2.1,21,220.960729
-2.1,21,222.217447
-2.1,21,223.449592
0.651629,17,224.540818
-2.1,21,225.752458
0.784963,19,227.039868
-2.1,21,228.349741
0.984963,17,229.462759
1.884963,8,230.075172
-2.1,21,231.33741
-2.1,21,232.590569
0.984963,17,233.673682
-2.1,21,234.953165
-2.1,21,236.206922
-2.1,21,237.437742
-2.1,21,238.689523
1.284963,14,239.650455
-2.1,21,240.929711
1.184963,15,241.923094
-2.1,21,243.189394
-2.1,21,244.487997
1.184963,15,245.484917
-2.1,21,246.761976
-2.1,21,248.001295
-2.1,21,249.251887
-2.1,21,250.49892
-2.1,21,251.812813
-2.1,21,253.082932
-2.1,21,254.40484
-2.1,21,255.648434
-2.1,21,256.871258
-2.1,21,258.136861
-2.1,21,259.384572
-2.1,21,260.652712
-2.1,21,261.943512
-2.1,21,263.217179
0.884963,18,264.399654
