reward,experience_bonus,rewards_sum,reward_neighbors,is_done_success,discount_reward,reward_game,done_penalty,entropy_map,bonus_factor,reward_distance,counter_done_interations,discount_rewards,counter_done,changes_penalty,segments,entropy,piece_penalty,representation,done_bonus,historical,counter_done_max_changes,counter_changes,agent,reward_experience_bonus
8.544660805685808,1.0122,2.9446608056858103,0,True,,3.0,,0.9277892502681173,1.1114378604524227,0,0,4.883977702376362,10,,[34 29 32 39 14 33 18 24],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([16], dtype=int64), array([0], dtype=int64), array([36], dtype=int64), array([7], dtype=int64), array([17], dtype=int64), array([35], dtype=int64), array([32], dtype=int64), array([25], dtype=int64), array([35], dtype=int64), array([29], dtype=int64), array([32], dtype=int64), array([39], dtype=int64), array([14], dtype=int64), array([33], dtype=int64), array([18], dtype=int64), array([24], dtype=int64), array([34], dtype=int64)]}",5,17,,8.648905667515175
-7.210051650250492,1.0124,-14.210051650250492,0,True,,3.0,,0.9488482942421288,1.381698559415515,-11.83772233983162,0,-11.886459421363503,11,,[20 20 39 29 29  9 13 32],2.5,0,narrow-puzzle,0.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -4.1, -7.210051650250492], 'action': [array([9], dtype=int64), array([12], dtype=int64), array([35], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([9], dtype=int64), array([13], dtype=int64), array([32], dtype=int64), array([20], dtype=int64), array([20], dtype=int64), array([39], dtype=int64)]}",5,11,,-7.299456290713597
1.0,1.0126,0.30000000000000004,0,True,,0.0,,0.974823751226296,1.620185174601965,-4.83772233983162,0,0.6226045161609863,12,,[38 17  0 18 18 32 20 25],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([38], dtype=int64), array([17], dtype=int64), array([0], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([32], dtype=int64), array([20], dtype=int64), array([25], dtype=int64)]}",5,8,,1.0126
8.544660805685808,1.0128,7.844660805685808,0,True,,0.0,,0.9692040949598235,1.620185174601965,0,0,7.908417965922883,13,,[19 22 16 17 39 14 33 25],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([19], dtype=int64), array([22], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([14], dtype=int64), array([33], dtype=int64), array([25], dtype=int64)]}",5,8,,8.654032463998586
8.544660805685808,1.013,3.4446608056858103,0,True,,3.0,,0.943601631299382,1.3228756555322954,0,0,5.924285133490521,14,,[ 2  7 38 33 32 25 39  9],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([32], dtype=int64), array([23], dtype=int64), array([33], dtype=int64), array([4], dtype=int64), array([32], dtype=int64), array([25], dtype=int64), array([39], dtype=int64), array([9], dtype=int64), array([2], dtype=int64), array([7], dtype=int64), array([38], dtype=int64), array([33], dtype=int64)]}",6,12,,8.655741396159723
8.544660805685808,1.0132,4.544660805685808,0,True,,3.0,,0.9246935609850175,1.0,0,0,5.6360675743307045,15,,[29 30 18 35 38 32 25  6],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([2], dtype=int64), array([24], dtype=int64), array([18], dtype=int64), array([1], dtype=int64), array([30], dtype=int64), array([25], dtype=int64), array([0], dtype=int64), array([17], dtype=int64), array([4], dtype=int64), array([11], dtype=int64), array([39], dtype=int64), array([2], dtype=int64), array([11], dtype=int64), array([32], dtype=int64), array([25], dtype=int64), array([6], dtype=int64), array([29], dtype=int64), array([30], dtype=int64), array([18], dtype=int64), array([35], dtype=int64), array([38], dtype=int64)]}",7,21,,8.657450328320861
1.0,1.0134,-4.899999999999997,0,True,,3.0,,0.9977724720899821,1.0246950765959597,-4.83772233983162,0,-1.6204073386897526,16,,[18 24 39 17 17 35 28 12],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([33], dtype=int64), array([28], dtype=int64), array([33], dtype=int64), array([25], dtype=int64), array([9], dtype=int64), array([16], dtype=int64), array([28], dtype=int64), array([10], dtype=int64), array([2], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([27], dtype=int64), array([17], dtype=int64), array([35], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([18], dtype=int64), array([24], dtype=int64), array([39], dtype=int64), array([17], dtype=int64)]}",8,20,,1.0134
1.0,1.0136,-3.6999999999999993,0,True,,0.0,,0.975704374899119,1.620185174601965,-7.0,0,-2.7741280884895136,17,,[ 0 33 17 24  9 25 25  7],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, 1.0], 'action': [array([0], dtype=int64), array([33], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([9], dtype=int64), array([25], dtype=int64), array([25], dtype=int64), array([7], dtype=int64)]}",8,8,,1.0136
8.544660805685808,1.0138,5.344660805685807,0,True,,3.0,,0.976569057156847,1.2709778186044849,0,0,6.426629077888554,18,,[17  6 33 14 29 38 18 19],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([5], dtype=int64), array([29], dtype=int64), array([30], dtype=int64), array([18], dtype=int64), array([26], dtype=int64), array([38], dtype=int64), array([18], dtype=int64), array([19], dtype=int64), array([17], dtype=int64), array([6], dtype=int64), array([33], dtype=int64), array([14], dtype=int64), array([29], dtype=int64)]}",8,13,,8.662577124804272
-7.210051650250492,1.014,-18.41005165025049,0,True,,3.0,,0.9782506751434101,1.2709778186044849,-13.585786437626904,0,-14.422859604519655,19,,[28  0 30 30 16 28 32 29],2.5,0,narrow-puzzle,0.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -2.1, -2.1, -0.1, -4.1, -7.210051650250492], 'action': [array([32], dtype=int64), array([0], dtype=int64), array([6], dtype=int64), array([10], dtype=int64), array([0], dtype=int64), array([28], dtype=int64), array([32], dtype=int64), array([29], dtype=int64), array([28], dtype=int64), array([0], dtype=int64), array([30], dtype=int64), array([30], dtype=int64), array([16], dtype=int64)]}",8,13,,-7.310992373353999
-13.832014705537482,1.0142,-18.53201470553748,0,True,,0.0,,0.9863676072907088,1.620185174601965,-13.0,0,-16.626535867862525,20,,[ 2 19 17  2 16 16 27 16],2.1556390622295662,0,narrow-puzzle,0.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -13.832014705537482], 'action': [array([2], dtype=int64), array([19], dtype=int64), array([17], dtype=int64), array([2], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([27], dtype=int64), array([16], dtype=int64)]}",8,8,,-14.028429314356114
-16.223057751860154,1.0144,-21.223057751860154,-4,True,,3.0,,0.966177351388351,1.381698559415515,-19.0,0,-18.391406332095922,21,,[13 10 10 13 39 16 16 23],2.25,0,narrow-puzzle,0.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -16.223057751860154], 'action': [array([5], dtype=int64), array([36], dtype=int64), array([5], dtype=int64), array([13], dtype=int64), array([39], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([23], dtype=int64), array([13], dtype=int64), array([10], dtype=int64), array([10], dtype=int64)]}",8,11,,-16.45666978348694
8.544660805685808,1.0146,7.744660805685808,0,True,,3.0,,0.9513720889112642,1.5275252316519468,0,0,7.81992567731056,22,,[20  3 18 38 35 16 29  9],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([6], dtype=int64), array([3], dtype=int64), array([18], dtype=int64), array([38], dtype=int64), array([35], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([9], dtype=int64), array([20], dtype=int64)]}",9,9,,8.66941285344882
8.544660805685808,1.0148,7.744660805685808,0,True,,3.0,,0.9720860303962262,1.5275252316519468,0,0,7.81992567731056,23,,[16 13 33 30 32  2 17 39],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([37], dtype=int64), array([13], dtype=int64), array([33], dtype=int64), array([30], dtype=int64), array([32], dtype=int64), array([2], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([16], dtype=int64)]}",9,9,,8.671121785609957
1.0,1.0150000000000001,-7.0,0,True,,3.0,,0.9975025463691153,1.0,-5.76393202250021,0,-4.341216888447924,24,,[18 23 17 16 17 28  2 14],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, 1.0], 'action': [array([0], dtype=int64), array([29], dtype=int64), array([6], dtype=int64), array([7], dtype=int64), array([30], dtype=int64), array([22], dtype=int64), array([0], dtype=int64), array([18], dtype=int64), array([33], dtype=int64), array([25], dtype=int64), array([0], dtype=int64), array([17], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([2], dtype=int64), array([14], dtype=int64), array([18], dtype=int64), array([23], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64)]}",10,21,,1.0150000000000001
