segments,segments
0,11
1,143
2,122
3,124
4,50
5,349
6,143
7,117
8,73
9,189
10,385
11,20
12,50
13,191
14,238
15,7
16,355
17,179
18,321
19,31
20,129
22,128
23,68
24,247
25,129
26,3
27,20
28,210
29,278
30,189
31,20
32,209
33,155
34,97
35,226
36,150
37,8
38,208
39,428
