#{"t_start": 1668769632.036835, "env_id": null}
r,l,t
6.944661,17,0.790125
6.444661,22,1.711708
-2.1,21,2.5607
-2.1,21,3.41412
0.3,8,3.847434
-2.1,21,4.702119
-2.1,21,5.55275
-2.3,23,6.463036
-0.6,17,7.220581
-2.1,21,8.054915
-2.1,21,8.911353
-2.1,21,9.782573
-2.1,21,10.630936
-2.2,22,11.508306
7.144661,15,12.185433
-7.910052,8,12.618339
0.0,11,13.174439
-2.1,21,14.016201
7.044661,16,14.760872
-2.2,22,15.629734
-2.3,23,16.530167
-2.1,21,17.377346
-0.2,13,17.966245
-2.1,21,18.812701
0.2,9,19.278447
-2.2,22,20.148992
-2.1,21,20.979908
-2.1,21,21.847107
-2.1,21,22.696789
-2.1,21,23.556571
-2.1,21,24.399596
-0.8,19,25.215082
-2.1,21,26.075989
-2.1,21,26.990382
0.0,11,27.562356
-2.1,21,28.427439
7.744661,9,28.893048
-2.2,22,29.773736
-2.1,21,30.63023
-2.2,22,31.498897
-2.1,21,32.344813
6.944661,17,33.11213
-2.2,22,33.973987
-2.1,21,34.83664
6.944661,17,35.590973
-2.1,21,36.432272
-2.2,22,37.309362
-2.1,21,38.134791
-0.2,13,38.754555
-0.7,18,39.538792
-2.2,22,40.397104
-0.1,12,40.974985
-2.1,21,41.829408
7.844661,8,42.259246
-2.2,22,43.140151
-2.3,23,44.08679
-2.1,21,44.937433
-0.4,15,45.62978
-2.2,22,46.510622
-2.2,22,47.38213
-2.2,22,48.262408
-8.010052,9,48.716752
-0.2,13,49.333176
-16.974642,9,49.805368
-2.1,21,50.654527
-2.1,21,51.501961
-2.1,21,52.360366
-2.1,21,53.194384
-2.1,21,54.061091
-2.2,22,54.952629
6.544661,21,55.837518
-2.2,22,56.698481
-9.210052,21,57.589549
-2.1,21,58.431065
-2.1,21,59.283015
-14.732015,10,59.780987
-0.9,20,60.669716
-2.1,21,61.540677
-2.1,21,62.391028
7.744661,9,62.865542
-2.2,22,63.745059
7.044661,16,64.460074
-2.1,21,65.332632
7.444661,12,65.912054
0.0,11,66.449865
7.244661,14,67.143505
6.544661,21,68.052312
-2.1,21,68.88371
-2.2,22,69.757145
-2.3,23,70.666197
-0.7,18,71.450291
7.344661,13,72.05757
-2.1,21,72.90335
-0.1,12,73.487841
-2.2,22,74.407923
-0.5,16,75.109615
-8.510052,14,75.756565
-2.2,22,76.625648
-2.1,21,77.464718
7.344661,13,78.069214
-0.7,18,78.867472
6.944661,17,79.619737
-0.7,18,80.420877
-2.1,21,81.292387
-2.1,21,82.152657
-2.1,21,83.00457
-2.2,22,83.893832
0.3,8,84.355808
-2.1,21,85.225895
-2.1,21,86.074532
-0.8,19,86.92477
-8.310052,12,87.507118
-2.1,21,88.358675
-2.1,21,89.194162
-2.1,21,90.030779
-2.1,21,90.871611
-2.3,23,91.783678
-2.1,21,92.625385
0.3,8,93.065427
-2.1,21,93.893377
-2.1,21,94.729525
-2.1,21,95.575255
-2.2,22,96.455287
-7.910052,8,96.878426
-8.710052,16,97.60547
-2.2,22,98.485005
-9.93546,8,98.93566
-2.1,21,99.777636
-8.910052,18,100.567233
-2.2,22,101.441632
-2.2,22,102.331113
-2.1,21,103.19183
-9.110052,20,104.066344
-2.1,21,104.911136
6.544661,21,105.796558
-2.1,21,106.686538
-2.1,21,107.549223
-2.1,21,108.399853
-2.1,21,109.245511
-2.2,22,110.117164
-2.2,22,111.007299
7.544661,11,111.556678
-2.1,21,112.415484
7.744661,9,112.891611
-2.2,22,113.760039
-0.5,16,114.493355
-2.1,21,115.345366
-2.3,23,116.238292
-2.2,22,117.129241
0.1,10,117.631362
0.2,9,118.094053
7.844661,8,118.538169
-2.2,22,119.423719
-2.3,23,120.318678
7.644661,10,120.848758
-2.1,21,121.707391
7.644661,10,122.206799
7.844661,8,122.648436
-9.110052,20,123.498628
-2.2,22,124.38745
-2.1,21,125.225039
-0.8,19,126.060519
-0.7,18,126.8688
-2.3,23,127.810881
7.144661,15,128.488798
-7.910052,8,128.909196
6.644661,20,129.773617
-2.1,21,130.624936
0.3,8,131.082252
-2.1,21,131.942935
-2.1,21,132.772545
-2.2,22,133.647044
-2.1,21,134.493854
-2.1,21,135.350086
-0.6,17,136.108361
-2.1,21,136.954888
7.044661,16,137.689186
-2.2,22,138.561825
-0.2,13,139.169948
-0.6,17,139.935546
-2.1,21,140.795134
-2.1,21,141.650647
-2.2,22,142.538564
-2.1,21,143.388751
-2.1,21,144.243432
-2.1,21,145.091779
-2.1,21,145.952924
-2.1,21,146.816117
-1.0,21,147.743678
-2.2,22,148.615299
-1.0,21,149.524029
-0.4,15,150.2123
0.1,10,150.730001
-2.1,21,151.57905
-2.1,21,152.423926
-2.1,21,153.272193
-2.2,22,154.198899
-2.1,21,155.075815
-2.2,22,155.965894
-2.2,22,156.849074
-2.1,21,157.686427
-2.2,22,158.578239
-2.1,21,159.426542
