reward_experience_bonus,changes_penalty,segments,entropy_map,counter_done_max_changes,piece_penalty,reward_neighbors,discount_reward,done_penalty,counter_done,historical,reward_game,agent,discount_rewards,reward,entropy,representation,counter_changes,counter_done_interations,experience_bonus,reward_distance,done_bonus,rewards_sum,is_done_success,bonus_factor
1.0122,,[ 31 190 190  40  49 160 161 118],1.1481994246929905,42,0,0,,,10,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, 1.0], 'action': [array([107], dtype=int64), array([206], dtype=int64), array([287], dtype=int64), array([113], dtype=int64), array([123], dtype=int64), array([138], dtype=int64), array([99], dtype=int64), array([278], dtype=int64), array([40], dtype=int64), array([221], dtype=int64), array([55], dtype=int64), array([203], dtype=int64), array([49], dtype=int64), array([160], dtype=int64), array([161], dtype=int64), array([118], dtype=int64), array([31], dtype=int64), array([190], dtype=int64), array([190], dtype=int64), array([40], dtype=int64)]}",3.0,,-3.461509091135963,1.0,2.75,narrow-puzzle,20,0,1.0122,-7.0,10.0,-4.9,True,1.746424919657298
8.650614599676311,,[ 65 123  40 264 136 196 199 243],1.1937934559406171,53,0,0,,,11,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([12], dtype=int64), array([11], dtype=int64), array([57], dtype=int64), array([250], dtype=int64), array([145], dtype=int64), array([157], dtype=int64), array([208], dtype=int64), array([282], dtype=int64), array([123], dtype=int64), array([70], dtype=int64), array([118], dtype=int64), array([177], dtype=int64), array([198], dtype=int64), array([152], dtype=int64), array([71], dtype=int64), array([161], dtype=int64), array([16], dtype=int64), array([204], dtype=int64), array([113], dtype=int64), array([278], dtype=int64), array([63], dtype=int64), array([130], dtype=int64), array([280], dtype=int64), array([240], dtype=int64), array([65], dtype=int64), array([123], dtype=int64), array([40], dtype=int64), array([264], dtype=int64), array([136], dtype=int64), array([196], dtype=int64), array([199], dtype=int64), array([243], dtype=int64)]}",9.0,,5.937957451735224,8.544660805685808,3.0,narrow-puzzle,32,0,1.0124,0,50.0,5.444660805685807,True,1.0
8.65232353183745,,[126 221  55 118 275 282  88  77],1.207193942944383,56,0,0,,,12,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([296], dtype=int64), array([221], dtype=int64), array([243], dtype=int64), array([64], dtype=int64), array([81], dtype=int64), array([96], dtype=int64), array([282], dtype=int64), array([45], dtype=int64), array([54], dtype=int64), array([113], dtype=int64), array([267], dtype=int64), array([160], dtype=int64), array([136], dtype=int64), array([194], dtype=int64), array([122], dtype=int64), array([24], dtype=int64), array([126], dtype=int64), array([221], dtype=int64), array([55], dtype=int64), array([118], dtype=int64), array([275], dtype=int64), array([282], dtype=int64), array([88], dtype=int64), array([77], dtype=int64)]}",6.0,,6.560525758225334,8.544660805685808,3.0,narrow-puzzle,24,0,1.0126,0,50.0,6.2446608056858075,True,1.0
8.654032463998586,,[ 11  31 113 221 180  99  40 281],1.2013357504572044,57,0,0,,,13,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([296], dtype=int64), array([18], dtype=int64), array([50], dtype=int64), array([104], dtype=int64), array([9], dtype=int64), array([34], dtype=int64), array([121], dtype=int64), array([99], dtype=int64), array([40], dtype=int64), array([220], dtype=int64), array([98], dtype=int64), array([201], dtype=int64), array([195], dtype=int64), array([113], dtype=int64), array([218], dtype=int64), array([51], dtype=int64), array([113], dtype=int64), array([54], dtype=int64), array([281], dtype=int64), array([18], dtype=int64), array([209], dtype=int64), array([99], dtype=int64), array([96], dtype=int64), array([100], dtype=int64), array([11], dtype=int64), array([31], dtype=int64), array([113], dtype=int64), array([221], dtype=int64), array([180], dtype=int64), array([99], dtype=int64), array([40], dtype=int64), array([281], dtype=int64)]}",9.0,,4.956352410384764,8.544660805685808,3.0,narrow-puzzle,32,0,1.0128,0,50.0,3.444660805685812,True,1.0
8.655741396159723,,[206 114 163 138 180  55 255   9],1.2027208278566626,59,0,0,,,14,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([54], dtype=int64), array([131], dtype=int64), array([111], dtype=int64), array([207], dtype=int64), array([231], dtype=int64), array([152], dtype=int64), array([146], dtype=int64), array([11], dtype=int64), array([93], dtype=int64), array([137], dtype=int64), array([263], dtype=int64), array([271], dtype=int64), array([278], dtype=int64), array([190], dtype=int64), array([94], dtype=int64), array([287], dtype=int64), array([151], dtype=int64), array([99], dtype=int64), array([163], dtype=int64), array([138], dtype=int64), array([180], dtype=int64), array([55], dtype=int64), array([255], dtype=int64), array([9], dtype=int64), array([206], dtype=int64), array([114], dtype=int64)]}",3.0,,6.401814849945936,8.544660805685808,3.0,narrow-puzzle,26,0,1.013,0,50.0,6.044660805685807,True,1.0
1.0132,,[ 72 271 161 282 258 271 118 221],1.1874543462436717,60,0,0,,,15,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, 1.0], 'action': [array([202], dtype=int64), array([54], dtype=int64), array([32], dtype=int64), array([161], dtype=int64), array([106], dtype=int64), array([281], dtype=int64), array([65], dtype=int64), array([214], dtype=int64), array([161], dtype=int64), array([99], dtype=int64), array([113], dtype=int64), array([190], dtype=int64), array([163], dtype=int64), array([221], dtype=int64), array([99], dtype=int64), array([21], dtype=int64), array([209], dtype=int64), array([271], dtype=int64), array([161], dtype=int64), array([282], dtype=int64), array([258], dtype=int64), array([271], dtype=int64), array([118], dtype=int64), array([221], dtype=int64), array([72], dtype=int64)]}",6.0,,-2.9306282601197813,1.0,2.75,narrow-puzzle,25,0,1.0132,-7.0,10.0,-5.399999999999999,True,1.0
8.659159260482,,[168 239  40 114 212 129 161 142],1.1672812372274253,61,0,0,,,16,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([9], dtype=int64), array([121], dtype=int64), array([199], dtype=int64), array([71], dtype=int64), array([136], dtype=int64), array([40], dtype=int64), array([51], dtype=int64), array([118], dtype=int64), array([296], dtype=int64), array([255], dtype=int64), array([150], dtype=int64), array([88], dtype=int64), array([176], dtype=int64), array([128], dtype=int64), array([255], dtype=int64), array([55], dtype=int64), array([146], dtype=int64), array([255], dtype=int64), array([40], dtype=int64), array([114], dtype=int64), array([212], dtype=int64), array([129], dtype=int64), array([161], dtype=int64), array([142], dtype=int64), array([168], dtype=int64), array([239], dtype=int64)]}",3.0,,4.052369589110366,8.544660805685808,3.0,narrow-puzzle,26,0,1.0134,0,50.0,2.04466080568581,True,1.0
8.660868192643136,,[125  55  44 297  96  49 106 180],1.2021726576356622,65,0,0,,,17,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([90], dtype=int64), array([285], dtype=int64), array([81], dtype=int64), array([63], dtype=int64), array([264], dtype=int64), array([190], dtype=int64), array([120], dtype=int64), array([71], dtype=int64), array([29], dtype=int64), array([4], dtype=int64), array([211], dtype=int64), array([11], dtype=int64), array([161], dtype=int64), array([51], dtype=int64), array([94], dtype=int64), array([4], dtype=int64), array([28], dtype=int64), array([187], dtype=int64), array([42], dtype=int64), array([213], dtype=int64), array([96], dtype=int64), array([49], dtype=int64), array([106], dtype=int64), array([180], dtype=int64), array([125], dtype=int64), array([55], dtype=int64), array([44], dtype=int64), array([297], dtype=int64)]}",6.0,,6.245170074948111,8.544660805685808,3.0,narrow-puzzle,28,0,1.0136,0,50.0,5.844660805685807,True,1.0
1.0138,,[113 113 203  31  94  99 212 195],1.2060141518575644,67,0,0,,,18,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([174], dtype=int64), array([106], dtype=int64), array([243], dtype=int64), array([234], dtype=int64), array([117], dtype=int64), array([157], dtype=int64), array([92], dtype=int64), array([113], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([54], dtype=int64), array([168], dtype=int64), array([30], dtype=int64), array([40], dtype=int64), array([212], dtype=int64), array([195], dtype=int64), array([113], dtype=int64), array([113], dtype=int64), array([203], dtype=int64), array([31], dtype=int64), array([94], dtype=int64), array([99], dtype=int64)]}",6.0,,-4.828877904972442,1.0,2.75,narrow-puzzle,22,0,1.0138,-7.0,10.0,-9.099999999999996,True,1.0
1.014,,[199 231 234 231 264 202 203 205],1.1761675093426869,67,0,0,,,19,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([290], dtype=int64), array([199], dtype=int64), array([19], dtype=int64), array([99], dtype=int64), array([55], dtype=int64), array([129], dtype=int64), array([129], dtype=int64), array([209], dtype=int64), array([271], dtype=int64), array([228], dtype=int64), array([13], dtype=int64), array([176], dtype=int64), array([280], dtype=int64), array([157], dtype=int64), array([18], dtype=int64), array([238], dtype=int64), array([157], dtype=int64), array([96], dtype=int64), array([281], dtype=int64), array([245], dtype=int64), array([136], dtype=int64), array([70], dtype=int64), array([113], dtype=int64), array([290], dtype=int64), array([133], dtype=int64), array([90], dtype=int64), array([90], dtype=int64), array([7], dtype=int64), array([165], dtype=int64), array([246], dtype=int64), array([203], dtype=int64), array([205], dtype=int64), array([199], dtype=int64), array([231], dtype=int64), array([234], dtype=int64), array([231], dtype=int64), array([264], dtype=int64), array([202], dtype=int64)]}",6.0,,-4.854162919289552,1.0,2.75,narrow-puzzle,38,0,1.014,-6.0,10.0,-12.699999999999989,True,1.0
