#{"t_start": 1668554435.7235835, "env_id": null}
r,l,t
-6.3,63,2.611048
4.782359,33,4.068732
4.582359,35,5.623559
5.582359,25,6.75006
-6.3,63,9.260144
-1.470914,26,10.399765
7.482359,6,10.834285
-6.2,62,13.257552
-6.5,65,15.783863
-6.2,62,18.213134
4.782359,33,19.626092
-6.1,61,22.011398
5.582359,25,23.15051
-6.3,63,25.639472
-6.3,63,28.162398
-6.2,62,30.647605
4.282359,38,32.257366
-6.3,63,34.715775
5.882359,22,35.73372
3.982359,41,37.483174
4.782359,33,38.912904
5.782359,23,39.972523
3.182359,49,41.973775
-4.470914,56,44.270313
5.182359,29,45.574536
4.082359,40,47.299629
6.082359,20,48.257522
-6.6,66,50.849992
3.982359,41,52.561608
3.482359,46,54.499064
5.382359,27,55.715227
-6.4,64,58.185457
4.982359,31,59.538407
-6.2,62,61.983361
5.682359,24,63.061435
6.382359,17,63.89201
-6.2,62,66.383534
2.782359,53,68.544414
5.782359,23,69.619113
3.482359,46,71.573865
-6.1,61,73.965259
3.582359,45,75.847783
2.782359,53,78.037182
4.182359,39,79.709714
-6.2,62,82.11389
2.582359,55,84.372732
5.882359,22,85.400821
6.982359,11,86.0129
-6.5,65,88.516058
-6.2,62,90.95977
-6.1,61,93.37731
-6.4,64,95.931618
6.882359,12,96.591678
-6.1,61,98.999417
-6.3,63,101.480655
6.982359,11,102.101815
-6.3,63,104.559075
-6.2,62,106.993824
6.282359,18,107.887615
-6.2,62,110.343727
-6.3,63,112.834781
-6.4,64,115.36867
5.882359,22,116.394138
-6.5,65,118.863382
-6.3,63,121.353744
4.782359,33,122.803867
-6.2,62,125.287231
-6.3,63,127.754952
6.182359,19,128.671196
6.882359,12,129.330508
4.982359,31,130.700847
7.482359,6,131.12824
-6.2,62,133.529897
-6.3,63,135.985147
-6.4,64,138.476606
7.082359,10,139.062485
-6.2,62,141.511367
4.382359,37,143.075984
4.682359,34,144.523511
5.182359,29,145.840868
5.882359,22,146.934049
3.082359,50,149.044577
-6.3,63,151.520473
5.682359,24,152.631263
7.382359,7,153.100869
7.382359,7,153.569706
5.282359,28,154.826051
-1.370914,25,155.967678
-6.1,61,158.368707
5.082359,30,159.685859
-6.3,63,162.15694
-6.4,64,164.720464
-6.2,62,167.123888
-6.5,65,169.673328
-6.2,62,172.124833
-6.2,62,174.574087
-6.1,61,176.99535
5.882359,22,178.03107
4.682359,34,179.482431
7.182359,9,180.036039
6.882359,12,180.691781
5.982359,21,181.667573
5.182359,29,182.961127
-6.2,62,185.378261
4.582359,35,186.905576
1.882359,62,189.419544
3.082359,50,191.45638
4.182359,39,193.1173
