Episodes,Scores,Average,Total Rewards
0,-8.099999999999987,-8.099999999999987,-8.099999999999987
1,-16.09999999999999,-12.099999999999989,-24.200000000000003
2,-26.100000000000023,-16.766666666666666,-50.30000000000009
3,-26.10000000000003,-19.10000000000001,-76.39999999999996
4,-18.10000000000002,-18.900000000000013,-94.49999999999962
5,-20.100000000000023,-19.100000000000012,-114.59999999999927
6,-22.100000000000044,-19.528571428571446,-136.69999999999894
7,-2.7,-17.425000000000015,-139.39999999999884
8,-20.100000000000023,-17.72222222222224,-159.4999999999985
9,-14.099999999999987,-17.360000000000014,-173.59999999999815
10,1.4446608056858121,-15.650485381301303,-172.15533919431215
11,-18.10000000000001,-15.854611599526194,-190.2553391943118
12,2.3446608056858107,-14.45466756835604,-187.91067838862585
13,1.9446608056858157,-13.283286970210193,-185.9660175829399
14,-20.100000000000023,-13.737734505529515,-206.06601758293957
15,-18.10000000000002,-14.010376098933921,-224.16601758293922
16,-6.099999999999994,-13.545059857820162,-230.26601758293887
17,-16.099999999999994,-13.687000976830152,-246.36601758293853
18,-28.10000000000005,-14.44557987278646,-274.46601758293946
19,-22.100000000000016,-14.82830087914714,-296.56601758294084
20,-24.099999999999994,-15.269810361092514,-320.66601758294223
21,-24.100000000000023,-15.671182617406492,-344.7660175829436
22,-12.09999999999999,-15.515913807954034,-356.866017582945
23,-8.099999999999987,-15.206917399289281,-364.9660175829464
24,-16.09999999999998,-15.24264070331771,-381.0660175829478
25,-20.099999999999987,-15.429462214728565,-401.16601758294917
26,-14.099999999999994,-15.380222873442323,-415.26601758295055
27,-12.599999999999996,-15.280929199390812,-427.8660175829514
28,-48.10000000000005,-16.412621295963543,-475.96601758295276
29,-22.10000000000002,-16.602200586098093,-498.06601758295415
30,-10.09999999999998,-16.392452180094928,-508.16601758295553
31,6.344660805685807,-15.68191739928928,-501.82135677727024
32,-12.099999999999987,-15.573374447795665,-513.9213567772716
33,-14.099999999999987,-15.53003990521344,-528.021356777273
34,-14.099999999999982,-15.489181622207344,-542.1213567772744
35,-12.099999999999984,-15.39503768825714,-554.2213567772758
36,-22.100000000000026,-15.576252885871812,-576.3213567772772
37,-16.099999999999987,-15.59003570466466,-592.4213567772786
38,-16.099999999999984,-15.60311171223736,-608.52135677728
39,-14.099999999999984,-15.565533919431427,-622.6213567772813
40,-24.099999999999994,-15.773691628713589,-646.7213567772827
41,-10.099999999999987,-15.638603732791838,-656.8213567772841
42,-24.100000000000023,-15.835380390168773,-680.9213567772855
43,-5.2,-15.59366719948312,-686.121356777286
44,-14.09999999999999,-15.560474595050161,-700.2213567772874
45,-38.10000000000003,-16.050464277766462,-738.3213567772888
46,-14.099999999999994,-16.008965037813986,-752.4213567772902
47,-14.099999999999994,-15.969194932859528,-766.5213567772915
48,-3.8000000000000007,-15.720844015862394,-770.3213567772922
49,-6.099999999999994,-15.528427135545146,-776.4213567772936
50,-11.655339194314191,-15.452484234736694,-788.0766959716087
51,2.6446608056858114,-15.104462214728569,-785.4320351659238
52,-18.099999999999998,-15.160981795582748,-803.5320351659252
53,-22.100000000000016,-15.289482132701586,-825.6320351659266
54,-2.4,-15.055127912107011,-828.0320351659269
55,-20.099999999999994,-15.14521491367653,-848.1320351659283
56,-12.09999999999998,-15.091790090629573,-860.2320351659297
57,-26.1,-15.281586813204926,-886.3320351659311
58,-20.10000000000001,-15.363254833320097,-906.4320351659325
59,-20.1,-15.442200586098096,-926.5320351659338
60,-0.40000000000000013,-15.195607133866979,-926.9320351659342
61,-2.8000000000000007,-14.995677986546543,-929.7320351659346
62,-12.09999999999998,-14.949714843902948,-941.832035165936
63,-12.099999999999994,-14.905188049466965,-953.9320351659374
64,-12.09999999999999,-14.862031310244395,-966.0320351659387
65,-8.099999999999987,-14.759576290392209,-974.1320351659401
66,-10.29999999999999,-14.6930154502371,-984.4320351659413
67,-16.099999999999987,-14.71370639949832,-1000.5320351659427
68,-10.099999999999984,-14.646841089360663,-1010.6320351659441
69,-22.099999999999994,-14.753314788084081,-1032.7320351659434
70,-14.099999999999982,-14.744113171350502,-1046.832035165938
71,-20.10000000000001,-14.818500488415076,-1066.9320351659323
72,-1.355339194314185,-14.634073621372599,-1068.287374360243
73,-16.099999999999984,-14.653883437299994,-1084.3873743602373
74,-16.09999999999998,-14.673164991469326,-1100.4873743602318
75,-9.699999999999998,-14.607728610002626,-1110.1873743602293
76,-4.15533919431418,-14.471983292915763,-1114.3427135545392
77,-18.100000000000023,-14.518496327621973,-1132.4427135545336
78,-10.099999999999993,-14.462565994360933,-1142.542713554528
79,-8.099999999999987,-14.383033919431421,-1150.6427135545225
80,-18.1,-14.428922389561896,-1168.742713554517
81,0.34466080568582136,-14.248756740839362,-1168.3980527488272
82,6.644660805685808,-13.99702881859207,-1161.7533919431396
83,-22.100000000000026,-14.093492761227882,-1183.853391943134
84,-14.099999999999985,-14.09356931697814,-1197.9533919431285
